ID,KC,P,KBF,HCF,Distance,BorE,word,ux,uy,delta time
,TP3,FALSE,FALSE,FALSE,0.15,begin,も,-0.01161381,-0.01420243,1.476093
,TP3,FALSE,FALSE,FALSE,0.15,end,も,-0.008815299,-0.02546642,
,TP3,FALSE,FALSE,FALSE,0.15,begin,つ,-0.0135028,-0.003708023,1.40638
,TP3,FALSE,FALSE,FALSE,0.15,end,つ,-0.008115672,0.00545709,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ら,0.02686567,-0.01546175,1.364578
,TP3,FALSE,FALSE,FALSE,0.15,end,ら,0.02672575,-0.01336287,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ふ,0.02735541,-0.007486008,1.113976
,TP3,FALSE,FALSE,FALSE,0.15,end,ふ,0.0298041,0.005177239,
,TP3,FALSE,FALSE,FALSE,0.15,begin,や,0.003288246,-0.02000933,1.294857
,TP3,FALSE,FALSE,FALSE,0.15,end,や,0.002168843,-0.02021922,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ー,0.001469216,-0.02595616,1.211147
,TP3,FALSE,FALSE,FALSE,0.15,end,ー,0.02308769,-0.02875466,
,TP3,FALSE,FALSE,FALSE,0.15,begin,お,-0.01567164,0.01679105,1.517036
,TP3,FALSE,FALSE,FALSE,0.15,end,お,-0.01686101,-0.004617537,
,TP3,FALSE,FALSE,FALSE,0.15,begin,み,-0.02385728,-0.0104944,1.225494
,TP3,FALSE,FALSE,FALSE,0.15,end,み,0.006646455,-0.008955224,
,TP3,FALSE,FALSE,FALSE,0.15,begin,の,0.006156716,0.00076959,1.350941
,TP3,FALSE,FALSE,FALSE,0.15,end,の,0.005597015,-0.01560168,
,TP3,FALSE,FALSE,FALSE,0.15,begin,お,-0.01937966,0.01602146,1.239174
,TP3,FALSE,FALSE,FALSE,0.15,end,お,-0.01217351,-0.003568097,
,TP3,FALSE,FALSE,FALSE,0.15,begin,の,0.002238806,-0.00181903,1.796364
,TP3,FALSE,FALSE,FALSE,0.15,end,の,0.004477612,-0.01322295,
,TP3,FALSE,FALSE,FALSE,0.15,begin,け,-0.003428172,0.01119403,1.266991
,TP3,FALSE,FALSE,FALSE,0.15,end,け,0.0211987,0.01273321,
,TP3,FALSE,FALSE,FALSE,0.15,begin,？,0.01539179,-0.02777519,1.670746
,TP3,FALSE,FALSE,FALSE,0.15,end,？,0.02007929,-0.02035914,
,TP3,FALSE,FALSE,FALSE,0.15,begin,？,0.01119403,-0.0245569,4.455605
,TP3,FALSE,FALSE,FALSE,0.15,end,？,0.01686101,-0.007975747,
,TP3,FALSE,FALSE,FALSE,0.15,begin,こ,-0.000629664,0.01777052,1.671776
,TP3,FALSE,FALSE,FALSE,0.15,end,こ,0.001189366,-0.002028918,
,TP3,FALSE,FALSE,FALSE,0.15,begin,も,-0.02133862,-0.009654851,1.489014
,TP3,FALSE,FALSE,FALSE,0.15,end,も,-0.02000933,-0.02462687,
,TP3,FALSE,FALSE,FALSE,0.15,begin,！,0.01805037,-0.02861474,1.657234
,TP3,FALSE,FALSE,FALSE,0.15,end,！,0.0223181,-0.02490672,
,TP3,FALSE,FALSE,FALSE,0.15,begin,く,0.001958955,0.0104944,2.728951
,TP3,FALSE,FALSE,FALSE,0.15,end,く,0.003078358,0.01881996,
,TP3,FALSE,FALSE,FALSE,0.15,begin,と,-0.01923974,-0.002798508,1.475822
,TP3,FALSE,FALSE,FALSE,0.15,end,と,-0.0170709,-0.01679105,
,TP3,FALSE,FALSE,FALSE,0.15,begin,さ,0.01958955,0.007416045,1.503952
,TP3,FALSE,FALSE,FALSE,0.15,end,さ,0.02091884,0.0046875,
,TP3,FALSE,FALSE,FALSE,0.15,begin,る,0.01630131,-0.02203825,1.169395
,TP3,FALSE,FALSE,FALSE,0.15,end,る,0.01385261,-0.006366605,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ひ,0.02147854,-0.007905784,1.587296
,TP3,FALSE,FALSE,FALSE,0.15,end,ひ,0.000909515,-0.007066232,
,TP3,FALSE,FALSE,FALSE,0.15,begin,B,0.03596082,0.01098414,2.882103
,TP3,FALSE,FALSE,FALSE,0.15,end,B,0.03561101,0.008745336,
,TP3,FALSE,FALSE,FALSE,0.15,begin,め,-0.0275653,-0.01784049,1.225624
,TP3,FALSE,FALSE,FALSE,0.15,end,め,0.001119403,-0.01392257,
,TP3,FALSE,FALSE,FALSE,0.15,begin,へ,0.01483209,-0.003987873,1.476074
,TP3,FALSE,FALSE,FALSE,0.15,end,へ,0.03791978,-0.004967351,
,TP3,FALSE,FALSE,FALSE,0.15,begin,B,0.0322528,0.006856344,2.213692
,TP3,FALSE,FALSE,FALSE,0.15,end,B,0.03323228,0.006576493,
,TP3,FALSE,FALSE,FALSE,0.15,begin,る,0.01329291,-0.02294776,1.141792
,TP3,FALSE,FALSE,FALSE,0.15,end,る,0.02056903,-0.006926306,
,TP3,FALSE,FALSE,FALSE,0.15,begin,！,0.01399254,-0.03022388,1.531868
,TP3,FALSE,FALSE,FALSE,0.15,end,！,0.03239273,-0.02938433,
,TP3,FALSE,FALSE,FALSE,0.15,begin,E,0.03064366,-0.01784049,2.074448
,TP3,FALSE,FALSE,FALSE,0.15,end,E,0.03323228,-0.01511194,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ぬ,-0.002798508,-0.0104944,1.382484
,TP3,FALSE,FALSE,FALSE,0.15,end,ぬ,-0.002098881,-0.000209888,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ま,-0.02539646,-0.02308769,1.346619
,TP3,FALSE,FALSE,FALSE,0.15,end,ま,-0.01979944,-0.02021922,
,TP3,FALSE,FALSE,FALSE,0.15,begin,り,0.02224814,-0.02518657,1.21138
,TP3,FALSE,FALSE,FALSE,0.15,end,り,0.003777985,-0.01861008,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ほ,0.0135028,-0.006646455,1.337196
,TP3,FALSE,FALSE,FALSE,0.15,end,ほ,0.0151819,-0.02105877,
,TP3,FALSE,FALSE,FALSE,0.15,begin,E,0.03302239,-0.0176306,1.642769
,TP3,FALSE,FALSE,FALSE,0.15,end,E,0.03141325,-0.01658116,
,TP3,FALSE,FALSE,FALSE,0.15,begin,こ,-0.001888993,0.005107276,1.225266
,TP3,FALSE,FALSE,FALSE,0.15,end,こ,-0.002168843,-0.01210355,
,TP3,FALSE,FALSE,FALSE,0.15,begin,い,-0.01070429,0.004477612,1.266785
,TP3,FALSE,FALSE,FALSE,0.15,end,い,-0.02847482,0.000839552,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ね,0.005736941,-0.007625933,1.378487
,TP3,FALSE,FALSE,FALSE,0.15,end,ね,0.02791511,-0.00755597,
,TP3,FALSE,FALSE,FALSE,0.15,begin,。,0.01993937,-0.03211287,1.54599
,TP3,FALSE,FALSE,FALSE,0.15,end,。,0.02112873,-0.03253265,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ち,-0.01021455,-0.005597015,1.211029
,TP3,FALSE,FALSE,FALSE,0.15,end,ち,-0.02336754,-0.006156716,
,TP3,FALSE,FALSE,FALSE,0.15,begin,か,0.00545709,0.00363806,1.294731
,TP3,FALSE,FALSE,FALSE,0.15,end,か,0.00650653,0.003568097,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ね,0.002658582,-0.01308302,0.9886475
,TP3,FALSE,FALSE,FALSE,0.15,end,ね,0.02140858,-0.01217351,
,TP3,FALSE,FALSE,FALSE,0.15,begin,せ,0.01588153,-0.00076959,1.350677
,TP3,FALSE,FALSE,FALSE,0.15,end,せ,0.03176306,-0.000209888,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ー,-0.002448694,-0.03323228,1.503616
,TP3,FALSE,FALSE,FALSE,0.15,end,ー,0.02609608,-0.02574627,
,TP3,FALSE,FALSE,FALSE,0.15,begin,れ,0.01937966,-0.02126866,1.378899
,TP3,FALSE,FALSE,FALSE,0.15,end,れ,0.01665112,-0.02280784,
,TP3,FALSE,FALSE,FALSE,0.15,begin,わ,-0.001189366,-0.0311334,2.505852
,TP3,FALSE,FALSE,FALSE,0.15,end,わ,-0.005666978,-0.03323228,
,TP3,FALSE,FALSE,FALSE,0.15,begin,な,0.000209888,-0.00755597,1.156128
,TP3,FALSE,FALSE,FALSE,0.15,end,な,0.002168843,-0.008955224,
,TP3,FALSE,FALSE,FALSE,0.15,begin,S,0.03498134,-0.01427239,1.392288
,TP3,FALSE,FALSE,FALSE,0.15,end,S,0.0369403,-0.01168377,
,TP3,FALSE,FALSE,FALSE,0.15,begin,。,0.01210355,-0.03645056,1.113754
,TP3,FALSE,FALSE,FALSE,0.15,end,。,0.02007929,-0.02973414,
,TP3,FALSE,FALSE,FALSE,0.15,begin,よ,0.01399254,-0.03092351,1.044151
,TP3,FALSE,FALSE,FALSE,0.15,end,よ,0.01749067,-0.02791511,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ろ,0.01637127,-0.01434235,1.503914
,TP3,FALSE,FALSE,FALSE,0.15,end,ろ,0.01868004,-0.02861474,
,TP3,FALSE,FALSE,FALSE,0.15,begin,れ,0.01686101,-0.0198694,1.684898
,TP3,FALSE,FALSE,FALSE,0.15,end,れ,0.04239739,-0.01937966,
,TP3,FALSE,FALSE,FALSE,0.15,begin,と,-0.01665112,-0.003917911,1.517326
,TP3,FALSE,FALSE,FALSE,0.15,end,と,-0.01623134,-0.01756063,
,TP3,FALSE,FALSE,FALSE,0.15,begin,う,-0.01448228,0.000419776,1.336807
,TP3,FALSE,FALSE,FALSE,0.15,end,う,-0.008185634,0.01266325,
,TP3,FALSE,FALSE,FALSE,0.15,begin,み,-0.005806903,-0.01476213,1.30925
,TP3,FALSE,FALSE,FALSE,0.15,end,み,-0.02490672,-0.01371269,
,TP3,FALSE,FALSE,FALSE,0.15,begin,え,-0.01455224,0.007346082,1.544998
,TP3,FALSE,FALSE,FALSE,0.15,end,え,0.01965952,0.005527053,
,TP3,FALSE,FALSE,FALSE,0.15,begin,そ,0.02665578,0.01175373,1.351181
,TP3,FALSE,FALSE,FALSE,0.15,end,そ,0.02560634,-0.008675373,
,TP3,FALSE,FALSE,FALSE,0.15,begin,や,0.000419776,-0.01476213,1.295181
,TP3,FALSE,FALSE,FALSE,0.15,end,や,0.004547575,-0.01315299,
,TP3,FALSE,FALSE,FALSE,0.15,begin,せ,0.01595149,0.006716418,1.322174
,TP3,FALSE,FALSE,FALSE,0.15,end,せ,0.04309702,0.006576493,
,TP3,FALSE,FALSE,FALSE,0.15,begin,あ,-0.02301772,0.005876866,1.378662
,TP3,FALSE,FALSE,FALSE,0.15,end,あ,-0.02049907,0.004547575,
,TP3,FALSE,FALSE,FALSE,0.15,begin,あ,-0.01504198,0.002028918,6.162338
,TP3,FALSE,FALSE,FALSE,0.15,end,あ,-0.01609142,0.001469216,
,TP3,FALSE,FALSE,FALSE,0.15,begin,け,-0.003358209,0.003708023,1.531708
,TP3,FALSE,FALSE,FALSE,0.15,end,け,0.02511661,0.004827425,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ま,-0.01637127,-0.01651119,1.40712
,TP3,FALSE,FALSE,FALSE,0.15,end,ま,-0.01252332,-0.01847015,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ぬ,0.003358209,-0.005037314,1.128159
,TP3,FALSE,FALSE,FALSE,0.15,end,ぬ,0.009584889,0.007346082,
,TP3,FALSE,FALSE,FALSE,0.15,begin,た,-0.01700093,-0.003847948,1.838837
,TP3,FALSE,FALSE,FALSE,0.15,end,た,-0.01595149,-0.004967351,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ち,-0.01063433,-0.005527053,1.267487
,TP3,FALSE,FALSE,FALSE,0.15,end,ち,-0.02539646,-0.008185634,
,TP3,FALSE,FALSE,FALSE,0.15,begin,へ,0.02217817,-0.00860541,1.657455
,TP3,FALSE,FALSE,FALSE,0.15,end,へ,0.04890392,-0.009305038,
,TP3,FALSE,FALSE,FALSE,0.15,begin,ゆ,-0.000279851,-0.01916978,1.560135
,TP3,FALSE,FALSE,FALSE,0.15,end,ゆ,0.004547575,-0.007066232,
,TP3,FALSE,FALSE,FALSE,0.15,begin,く,0.000349814,0.006156716,1.322983
,TP3,FALSE,FALSE,FALSE,0.15,end,く,0.007625933,0.01665112,
,TP3,FALSE,FALSE,FALSE,0.15,begin,き,0.003008396,0.0104944,1.573929
,TP3,FALSE,FALSE,FALSE,0.15,end,き,-0.01602146,0.00860541,
,TP3,FALSE,FALSE,FALSE,0.15,begin,よ,0.00363806,-0.00909515,1.490509
,TP3,FALSE,FALSE,FALSE,0.15,end,よ,0.005107276,-0.02490672,
,TP3,FALSE,FALSE,FALSE,0.15,begin,し,0.02602612,0.01098414,1.448486
,TP3,FALSE,FALSE,FALSE,0.15,end,し,0.001539179,0.01028452,
,TP3,FALSE,FALSE,FALSE,0.15,begin,す,0.02434702,0.006716418,1.532074
,TP3,FALSE,FALSE,FALSE,0.15,end,す,0.03155317,0.01868004,
,TP3,FALSE,FALSE,FALSE,0.15,begin,を,-0.000139925,-0.02854478,1.475845
,TP3,FALSE,FALSE,FALSE,0.15,end,を,0.01161381,-0.02595616,
,TP3,FALSE,FALSE,FALSE,0.15,begin,た,-0.02070896,-0.001888993,1.406555
,TP3,FALSE,FALSE,FALSE,0.15,end,た,-0.0151819,-0.003148321,
,TP3,FALSE,FALSE,FALSE,0.15,begin,し,0.02567631,0.01231343,1.114243
,TP3,FALSE,FALSE,FALSE,0.15,end,し,0.000279851,0.008465486,
,TP3,FALSE,FALSE,FALSE,0.15,begin,め,-0.01742071,-0.01259328,1.684418
,TP3,FALSE,FALSE,FALSE,0.15,end,め,0.01280317,-0.01364272,
,TP3,FALSE,FALSE,FALSE,0.15,begin,む,-0.01245336,-0.01728078,1.977234
,TP3,FALSE,FALSE,FALSE,0.15,end,む,-0.008535448,-0.001119403,
End,,,,,,,,,,
