ID,Mode,KC,P,HP,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time,pre_rx,pre_ry
1,1,TP3,True,False,False,False,0.3,end,す,0.009374999,0.0125,0.01477612,,,,,,-0.01141791,,,,,,-1,-1,,0,0
1,1,TP3,True,False,False,False,0.3,begin,S,0.028125,-0.002499999,0.04055038,0.04222948,0.04206157,0.04206157,-1,-1,-0.00722015,-0.009486941,-0.01041045,-0.01041045,-1,-1,-1,-1,2.07578,0.01477612,-0.01141791
1,1,TP3,True,False,False,False,0.3,end,S,0.028125,-0.002499999,-1,,,,,,-1,,,,,,-1,-1,,0.01477612,-0.01141791
1,1,TP3,True,False,False,False,0.3,begin,S,0.028125,-0.002499999,0.04172575,0.0433209,0.0433209,0.04122202,0.04122202,-1,-0.002182836,-0.004533582,-0.004533582,-0.004533582,-0.004533582,-1,-1,-1,2.686036,-1,-1
1,1,TP3,True,False,False,False,0.3,end,S,0.028125,-0.002499999,0.04709888,,,,,,-0.002014925,,,,,,-1,-1,,-1,-1
1,1,TP3,True,False,False,False,0.3,begin,わ,-0.009374999,-0.0325,0.002266791,0.004869403,0.004869403,0.005792911,-1,-1,-0.03190299,-0.0305597,-0.0305597,-0.0305597,-1,-1,-1,-1,2.227458,0.04709888,-0.002014925
1,1,TP3,True,False,False,False,0.3,end,わ,-0.009374999,-0.0325,-1,,,,,,-1,,,,,,-1,-1,,0.04709888,-0.002014925
1,1,TP3,True,False,False,False,0.3,begin,S,0.028125,-0.002499999,0.03425374,0.03072761,0.03072761,0.03072761,0.03013993,0.03013993,0.008311568,0.004533582,0.004533582,0.004533582,0.007304105,0.007304105,-1,-1,2.854355,-1,-1
1,1,TP3,True,False,False,False,0.3,end,S,0.028125,-0.002499999,0.02946829,,,,,,0.006212687,,,,,,-1,-1,,-1,-1
1,1,TP3,True,False,False,False,0.3,begin,ぬ,-0.009374999,-0.002499999,-0.0120056,-0.00352612,-0.001175373,0.008479478,0.008479478,0.01754664,0.003190299,-0.0006716418,-0.0005876866,-0.0002518657,-0.0002518657,-8.395523E-05,-1,-1,1.977842,0.02946829,0.006212687
1,1,TP3,True,False,False,False,0.3,end,ぬ,-0.009374999,-0.002499999,-0.008647389,,,,,,0.02770523,,,,,,-1,-1,,0.02946829,0.006212687
1,1,TP3,True,False,False,False,0.3,begin,？,0.009374999,-0.0325,0.003861941,0.0104944,0.01099814,0.009402986,0.009402986,0.0005037314,-0.03467351,-0.0329944,-0.03215485,-0.02627799,-0.02627799,-0.01242537,-1,-1,2.155109,-0.008647389,0.02770523
1,1,TP3,True,False,False,False,0.3,end,？,0.009374999,-0.0325,0.02930037,,,,,,-0.03257463,,,,,,-1,-1,,-0.008647389,0.02770523
1,1,TP3,True,False,False,False,0.3,begin,わ,-0.009374999,-0.0325,-0.006884329,0.01066231,0.01586754,0.01586754,0.02216418,0.02216418,-0.03173508,-0.03467351,-0.03509329,-0.03509329,-0.03509329,-0.03509329,-1,-1,2.051083,0.02930037,-0.03257463
1,1,TP3,True,False,False,False,0.3,end,わ,-0.009374999,-0.0325,-0.01057836,,,,,,-0.03165112,,,,,,-1,-1,,0.02930037,-0.03257463
1,1,TP3,True,False,False,False,0.3,begin,、,0.009374999,-0.0325,0.01435634,-0.002266791,-0.002266791,-0.004869403,-0.006128732,-0.006548508,-0.02896455,-0.0296362,-0.0296362,-0.03030784,-0.03047575,-0.0305597,-1,-1,1.807892,-0.01057836,-0.03165112
1,1,TP3,True,False,False,False,0.3,end,、,0.009374999,-0.0325,0.01435634,,,,,,-0.02552239,,,,,,-1,-1,,-0.01057836,-0.03165112
1,1,TP3,True,False,False,False,0.3,begin,ぬ,-0.009374999,-0.002499999,-0.002014925,0.00738806,0.00738806,0.009402986,0.009402986,0.01175373,-0.008815299,-0.02224814,-0.02224814,-0.02594217,-0.02594217,-0.03081157,-1,-1,1.964657,0.01435634,-0.02552239
1,1,TP3,True,False,False,False,0.3,end,ぬ,-0.009374999,-0.002499999,-0.001175373,,,,,,0.01544776,,,,,,-1,-1,,0.01435634,-0.02552239
1,1,TP3,True,False,False,False,0.3,begin,E,0.028125,-0.025,0.03165112,-1,-1,-1,-1,-1,-0.02619403,-1,-1,-1,-1,-1,-1,-1,2.046854,-0.001175373,0.01544776
1,1,TP3,True,False,False,False,0.3,end,E,0.028125,-0.025,-1,,,,,,-1,,,,,,-1,-1,,-0.001175373,0.01544776
1,1,TP3,True,False,False,False,0.3,begin,ゆ,-0.009374999,-0.0175,-0.005541045,0.0008395523,0.0008395523,0.0008395523,0.0008395523,-1,-0.01452425,-0.01670709,-0.01670709,-0.01670709,-0.01670709,-1,-1,-1,2.576231,-1,-1
1,1,TP3,True,False,False,False,0.3,end,ゆ,-0.009374999,-0.0175,-0.0264459,,,,,,-0.01544776,,,,,,-1,-1,,-1,-1
1,1,TP3,True,False,False,False,0.3,begin,ん,-0.009374999,-0.0325,-0.004281717,-0.01208955,-0.01208955,-0.01402052,-0.01402052,-0.016875,-0.03710821,-0.02980411,-0.02980411,-0.0256903,-0.0256903,-0.01855411,-1,-1,2.017908,-0.0264459,-0.01544776
1,1,TP3,True,False,False,False,0.3,end,ん,-0.009374999,-0.0325,-0.004533582,,,,,,-0.005708956,,,,,,-1,-1,,-0.0264459,-0.01544776
1,1,TP3,True,False,False,False,0.3,begin,変,-0.028125,-0.0325,-0.02577426,-0.01872202,-0.01872202,-0.01603545,-0.01393657,-0.01099814,-0.02930037,-0.02930037,-0.02930037,-0.02804105,-0.02661381,-0.02459888,-1,-1,2.020462,-0.004533582,-0.005708956
1,1,TP3,True,False,False,False,0.3,end,変,-0.028125,-0.0325,-0.02510261,,,,,,-0.03139926,,,,,,-1,-1,,-0.004533582,-0.005708956
1,1,TP3,True,False,False,False,0.3,begin,へ,0.009374999,-0.002499999,0.01410448,-0.01108209,-0.01108209,-0.01637127,-0.02241605,-0.02518657,-0.002098881,-0.01695896,-0.01695896,-0.02283582,-0.0296362,-0.03089553,-1,-1,1.863041,-0.02510261,-0.03139926
1,1,TP3,True,False,False,False,0.3,end,へ,0.009374999,-0.002499999,0.04978545,,,,,,0.006380598,,,,,,-1,-1,,-0.02510261,-0.03139926
1,1,TP3,True,False,False,False,0.3,begin,し,0.009374999,0.0125,0.0225,0.02048508,0.02048508,0.02048508,0.01872202,0.01830224,0.01351679,-0.0004197762,-0.0004197762,-0.0004197762,-0.003945896,-0.005205224,-1,-1,2.091446,0.04978545,0.006380598
1,1,TP3,True,False,False,False,0.3,end,し,0.009374999,0.0125,0.003610075,,,,,,0.01225746,,,,,,-1,-1,,0.04978545,0.006380598
1,1,TP3,True,False,False,False,0.3,begin,。,0.009374999,-0.0325,0.01746269,0.0151959,0.0151959,0.01334888,0.01083022,0.008479478,-0.02804105,-0.02090485,-0.02090485,-0.01569963,-0.007723881,-0.0003358209,-1,-1,2.08691,0.003610075,0.01225746
1,1,TP3,True,False,False,False,0.3,end,。,0.009374999,-0.0325,-0.0161194,,,,,,-0.02736941,,,,,,-1,-1,,0.003610075,0.01225746
1,1,TP3,True,False,False,False,0.3,begin,そ,0.009374999,0.0125,0.01469216,0.02115672,0.02266791,0.02224814,0.02224814,0.01939366,0.01863806,0.01553172,0.01460821,0.01351679,0.01351679,0.01225746,-1,-1,2.200527,-0.0161194,-0.02736941
1,1,TP3,True,False,False,False,0.3,end,そ,0.009374999,0.0125,0.01922575,,,,,,-0.005373135,,,,,,-1,-1,,-0.0161194,-0.02736941
1,1,TP3,True,False,False,False,0.3,begin,に,-0.009374999,-0.002499999,-0.00352612,0.0008395523,0.0008395523,0.002602612,0.002602612,-0.01435634,-0.00722015,-0.01007463,-0.01007463,-0.01041045,-0.01041045,-0.01083022,-1,-1,1.990814,0.01922575,-0.005373135
1,1,TP3,True,False,False,False,0.3,end,に,-0.009374999,-0.002499999,-0.02694963,,,,,,-0.002098881,,,,,,-1,-1,,0.01922575,-0.005373135
1,1,TP3,True,False,False,False,0.3,begin,れ,0.009374999,-0.0175,0.009319031,-0.005625,-0.005625,-0.01284515,-0.01754664,-0.02031717,-0.02384328,-0.01385261,-0.01385261,-0.01057836,-0.00915112,-0.008311568,-1,-1,1.94767,-0.02694963,-0.002098881
1,1,TP3,True,False,False,False,0.3,end,れ,0.009374999,-0.0175,0.04541978,,,,,,-0.01460821,,,,,,-1,-1,,-0.02694963,-0.002098881
