ID,Mode,KC,P,HP,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time,pre_rx,pre_ry
1,2,TP3,True,False,False,False,0.3,end,け,-0.0125,0.024875,0.01578358,,,,,,-0.005373135,,,,,,-1,-1,,0,0
1,2,TP3,True,False,False,False,0.3,begin,あ,-0.0375,0.024875,-0.03920709,-0.03903918,-0.03903918,-0.0418097,-0.0418097,-0.04357276,0.02829291,0.02241605,0.02241605,0.0183862,0.0183862,0.009738807,-1,-1,2.101765,0.01578358,-0.005373135
1,2,TP3,True,False,False,False,0.3,end,あ,-0.0375,0.024875,-1,,,,,,-1,,,,,,-1,-1,,0.01578358,-0.005373135
1,2,TP3,True,False,False,False,0.3,begin,S,0.0375,0.003625,0.04306903,0.04491605,0.04508396,-1,-1,-1,0.006464553,0.004953359,0.004953359,-1,-1,-1,-1,-1,2.491856,-1,-1
1,2,TP3,True,False,False,False,0.3,end,S,0.0375,0.003625,-1,,,,,,-1,,,,,,-1,-1,,-1,-1
1,2,TP3,True,False,False,False,0.3,begin,ふ,0.0125,0.003625,0.00738806,0.007136195,0.007136195,0.01351679,0.01351679,0.01351679,0.00369403,0.00352612,0.00352612,-0.005373135,-0.005373135,-0.005373135,-1,-1,2.465397,-1,-1
1,2,TP3,True,False,False,False,0.3,end,ふ,0.0125,0.003625,0.01435634,,,,,,0.03013993,,,,,,-1,-1,,-1,-1
1,2,TP3,True,False,False,False,0.3,begin,B,0.0375,0.024875,0.04038247,0.04306903,0.04306903,0.04306903,0.04080224,0.01150187,0.02913246,0.03072761,0.03072761,0.03072761,0.03492538,-0.004785448,-1,-1,2.158688,0.01435634,0.03013993
1,2,TP3,True,False,False,False,0.3,end,B,0.0375,0.024875,-1,,,,,,-1,,,,,,-1,-1,,0.01435634,0.03013993
1,2,TP3,True,False,False,False,0.3,begin,み,-0.0375,-0.017625,-0.03643657,-0.03786381,-0.03786381,-0.04189366,-0.04189366,-1,-0.01385261,-0.01578358,-0.01578358,-0.01796642,-0.01796642,-1,-1,-1,2.604782,-1,-1
1,2,TP3,True,False,False,False,0.3,end,み,-0.0375,-0.017625,-0.07010262,,,,,,-0.02552239,,,,,,-1,-1,,-1,-1
1,2,TP3,True,False,False,False,0.3,begin,変,-0.0375,-0.038875,-0.03987873,-1,-1,-1,-1,-1,-0.0401306,-1,-1,-1,-1,-1,-1,-1,2.14827,-0.07010262,-0.02552239
1,2,TP3,True,False,False,False,0.3,end,変,-0.0375,-0.038875,-1,,,,,,-1,,,,,,-1,-1,,-0.07010262,-0.02552239
1,2,TP3,True,False,False,False,0.3,begin,や,-0.0125,-0.017625,-0.01595149,-0.01309702,-0.01318097,-0.01250933,-0.01250933,-1,-0.01620336,-0.0151959,-0.0151959,-0.01376866,-0.01376866,-1,-1,-1,2.573811,-1,-1
1,2,TP3,True,False,False,False,0.3,end,や,-0.0125,-0.017625,-0.01083022,,,,,,-0.01007463,,,,,,-1,-1,,-1,-1
1,2,TP3,True,False,False,False,0.3,begin,ち,-0.0375,0.003625,-0.04155784,-0.0176306,-0.0176306,-0.01721082,-0.005792911,-1,0.003610075,0,0,0,-0.0003358209,-1,-1,-1,1.894005,-0.01083022,-0.01007463
1,2,TP3,True,False,False,False,0.3,end,ち,-0.0375,0.003625,-0.06372202,,,,,,0.004197761,,,,,,-1,-1,,-0.01083022,-0.01007463
1,2,TP3,True,False,False,False,0.3,begin,E,0.0375,-0.028875,0.04306903,-1,-1,-1,-1,-1,-0.02694963,-1,-1,-1,-1,-1,-1,-1,1.978115,-0.06372202,0.004197761
1,2,TP3,True,False,False,False,0.3,end,E,0.0375,-0.028875,-1,,,,,,-1,,,,,,-1,-1,,-0.06372202,0.004197761
1,2,TP3,True,False,False,False,0.3,begin,す,0.0125,0.024875,0.01057836,0.01267724,0.01267724,-1,-1,-1,0.02543844,0.01847015,0.01847015,-1,-1,-1,-1,-1,2.645771,-1,-1
1,2,TP3,True,False,False,False,0.3,end,す,0.0125,0.024875,0.06472948,,,,,,0.03618471,,,,,,-1,-1,,-1,-1
1,2,TP3,True,False,False,False,0.3,begin,も,-0.0375,-0.017625,-0.04206157,-0.03593284,-0.03593284,-0.03114739,-0.03114739,-0.02375933,-0.01637127,-0.01880597,-0.01880597,-0.02115672,-0.02115672,-0.02266791,-1,-1,2.161758,0.06472948,0.03618471
1,2,TP3,True,False,False,False,0.3,end,も,-0.0375,-0.017625,-0.04583956,,,,,,-0.03442165,,,,,,-1,-1,,0.06472948,0.03618471
1,2,TP3,True,False,False,False,0.3,begin,ね,-0.0125,0.003625,-0.01914179,-0.01788246,-0.01788246,-0.01964552,-0.01964552,-0.02443097,0.002854478,-0.004365672,-0.004365672,-0.009235076,-0.009235076,-0.02065299,-1,-1,2.003067,-0.04583956,-0.03442165
1,2,TP3,True,False,False,False,0.3,end,ね,-0.0125,0.003625,0.03072761,,,,,,0.01175373,,,,,,-1,-1,,-0.04583956,-0.03442165
1,2,TP3,True,False,False,False,0.3,begin,ほ,0.0125,0.003625,0.02065299,0.02417911,0.02417911,0.02417911,0.02434702,0.02426306,0.007975747,0.009486941,0.009486941,0.009486941,0.008731344,0.009235076,-1,-1,2.076591,0.03072761,0.01175373
1,2,TP3,True,False,False,False,0.3,end,ほ,0.0125,0.003625,0.01637127,,,,,,-0.02048508,,,,,,-1,-1,,0.03072761,0.01175373
