ID,Mode,KC,P,HP,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time,pre_rx,pre_ry
1,3,TP3,True,False,False,False,0.3,end,ひ,0.0175,0.003625,0.009319031,,,,,,-0.01041045,,,,,,-1,-1,,0,0
1,3,TP3,True,False,False,False,0.3,begin,そ,0.0175,0.024875,0.0183862,0.01998135,0.01998135,0.02258396,0.02258396,0.02367537,0.03282649,0.02669776,0.02669776,0.0225,0.0225,0.02098881,-1,-1,2.133303,0.009319031,-0.01041045
1,3,TP3,True,False,False,False,0.3,end,そ,0.0175,0.024875,0.02300373,,,,,,0.01527985,,,,,,-1,-1,,0.009319031,-0.01041045
1,3,TP3,True,False,False,False,0.3,begin,ゆ,-0.0175,-0.017625,-0.0005876866,0.003610075,0.003610075,-1,-1,-1,-0.01108209,-0.01796642,-0.01796642,-1,-1,-1,-1,-1,2.130016,0.02300373,0.01527985
1,3,TP3,True,False,False,False,0.3,end,ゆ,-0.0175,-0.017625,-0.03668844,,,,,,-0.01418843,,,,,,-1,-1,,0.02300373,0.01527985
1,3,TP3,True,False,False,False,0.3,begin,き,-0.0175,0.024875,-0.02073694,-0.01830224,-0.01830224,-0.01830224,-0.01830224,-0.02409515,0.02409515,0.01309702,0.01309702,0.01309702,0.01309702,-0.004617538,-1,-1,2.113667,-0.03668844,-0.01418843
1,3,TP3,True,False,False,False,0.3,end,き,-0.0175,0.024875,-0.03895523,,,,,,0.02023321,,,,,,-1,-1,,-0.03668844,-0.01418843
1,3,TP3,True,False,False,False,0.3,begin,り,0.0175,-0.017625,0.005037314,0.003274254,0.002854478,0.002182836,0.002182836,0.001007463,-0.0217444,-0.0240112,-0.02451493,-0.0249347,-0.0249347,-0.02518657,-1,-1,4.189645,-0.03895523,0.02023321
1,3,TP3,True,False,False,False,0.3,end,り,0.0175,-0.017625,-0.006884329,,,,,,-0.01670709,,,,,,-1,-1,,-0.03895523,0.02023321
1,3,TP3,True,False,False,False,0.3,begin,お,-0.0525,0.024875,-0.05238806,-0.04693097,-0.04693097,-0.03727612,-0.03727612,-0.01292911,0.02417911,0.01637127,0.01637127,0.004113806,0.004113806,-0.01393657,-1,-1,2.255885,-0.006884329,-0.01670709
1,3,TP3,True,False,False,False,0.3,end,お,-0.0525,0.024875,-0.04751866,,,,,,0.004869403,,,,,,-1,-1,,-0.006884329,-0.01670709
1,3,TP3,True,False,False,False,0.3,begin,？,0.0175,-0.038875,-0.002014925,0.003022388,0.003022388,0.005121269,0.005121269,0.007136195,-0.03761194,-0.03643657,-0.03643657,-0.03610075,-0.03610075,-0.03391791,-1,-1,2.327185,-0.04751866,0.004869403
1,3,TP3,True,False,False,False,0.3,end,？,0.0175,-0.038875,-1,,,,,,-1,,,,,,-1,-1,,-0.04751866,0.004869403
1,3,TP3,True,False,False,False,0.3,begin,こ,-0.0175,0.024875,-0.01779851,-0.01427239,-0.01217351,-0.007052239,-0.007052239,0.002434702,0.02166045,0.01192164,0.008227613,-0.001175373,-0.001175373,-0.01511194,-1,-1,2.854279,-1,-1
1,3,TP3,True,False,False,False,0.3,end,こ,-0.0175,0.024875,-0.01637127,,,,,,0.004281717,,,,,,-1,-1,,-1,-1
1,3,TP3,True,False,False,False,0.3,begin,や,-0.0175,-0.017625,-0.01779851,-0.01469216,-0.01460821,-0.01427239,-0.01427239,-0.01326493,-0.02283582,-0.01880597,-0.01586754,-0.01091418,-0.01091418,-0.006716419,-1,-1,2.171926,-0.01637127,0.004281717
1,3,TP3,True,False,False,False,0.3,end,や,-0.0175,-0.017625,-0.02216418,,,,,,-0.01553172,,,,,,-1,-1,,-0.01637127,0.004281717
1,3,TP3,True,False,False,False,0.3,begin,う,-0.0525,0.024875,-0.04961754,-0.03971082,-0.03971082,-0.03165112,-0.03165112,-0.02527052,0.01922575,0.00898321,0.00898321,-0.0005876866,-0.0005876866,-0.007891792,-1,-1,2.03352,-0.02216418,-0.01553172
1,3,TP3,True,False,False,False,0.3,end,う,-0.0525,0.024875,-0.03534515,,,,,,0.03383396,,,,,,-1,-1,,-0.02216418,-0.01553172
1,3,TP3,True,False,False,False,0.3,begin,ゆ,-0.0175,-0.017625,-0.02065299,-0.02367537,-0.02367537,-0.02636194,-0.02636194,-0.02820896,-0.01460821,-0.004617538,-0.004617538,0.002014925,0.002014925,0.007136195,-1,-1,2.131393,-0.03534515,0.03383396
1,3,TP3,True,False,False,False,0.3,end,ゆ,-0.0175,-0.017625,-0.03576493,,,,,,-0.01015858,,,,,,-1,-1,,-0.03534515,0.03383396
1,3,TP3,True,False,False,False,0.3,begin,な,-0.0175,0.003625,-0.02485075,-0.02275187,-0.02275187,-0.02375933,-0.02375933,-0.02350746,-0.002854478,-0.01066231,-0.01066231,-0.01292911,-0.01292911,-0.01376866,-1,-1,2.116589,-0.03576493,-0.01015858
1,3,TP3,True,False,False,False,0.3,end,な,-0.0175,0.003625,-0.02233209,,,,,,-0.001259328,,,,,,-1,-1,,-0.03576493,-0.01015858
1,3,TP3,True,False,False,False,0.3,begin,も,-0.0525,-0.017625,-0.05398321,-0.04902985,-0.04902985,-0.04063433,-0.04063433,-0.03324627,-0.01888993,-0.0200653,-0.0200653,-0.01645523,-0.01645523,-0.01192164,-1,-1,1.992067,-0.02233209,-0.001259328
1,3,TP3,True,False,False,False,0.3,end,も,-0.0525,-0.017625,-0.05591418,,,,,,-0.03114739,,,,,,-1,-1,,-0.02233209,-0.001259328
1,3,TP3,True,False,False,False,0.3,begin,せ,0.0175,0.024875,0.007723881,0.003861941,0.003777985,0.0009235076,0.0009235076,-0.03635262,0.02543844,0.02510261,0.02501866,0.02611008,0.02611008,-0.01015858,-1,-1,2.019772,-0.05591418,-0.03114739
1,3,TP3,True,False,False,False,0.3,end,せ,0.0175,0.024875,-1,,,,,,-1,,,,,,-1,-1,,-0.05591418,-0.03114739
1,3,TP3,True,False,False,False,0.3,begin,よ,-0.0175,-0.017625,-0.02208023,-0.008563434,-0.008563434,-0.005121269,0.001259328,0.01301306,-0.01561567,-0.01477612,-0.01477612,-0.01166978,-0.006968284,-0.0008395523,-1,-1,2.757538,-1,-1
1,3,TP3,True,False,False,False,0.3,end,よ,-0.0175,-0.017625,-0.0144403,,,,,,0.009990673,,,,,,-1,-1,,-1,-1
1,3,TP3,True,False,False,False,0.3,begin,ち,-0.0525,0.003625,-0.05322761,-0.03249067,-0.03249067,-0.03249067,-0.02166045,-0.01284515,-0.002770523,-0.009906718,-0.009906718,-0.009906718,-0.009906718,-0.009235076,-1,-1,1.964569,-0.0144403,0.009990673
1,3,TP3,True,False,False,False,0.3,end,ち,-0.0525,0.003625,-0.07102612,,,,,,-0.01410448,,,,,,-1,-1,,-0.0144403,0.009990673
1,3,TP3,True,False,False,False,0.3,begin,き,-0.0175,0.024875,-0.02753732,-0.03542911,-0.03542911,-0.04105411,-0.04105411,-0.04374067,0.02426306,0.003442165,0.003442165,-0.001259328,-0.001259328,-0.002602612,-1,-1,1.936462,-0.07102612,-0.01410448
1,3,TP3,True,False,False,False,0.3,end,き,-0.0175,0.024875,-0.05616605,,,,,,0.01225746,,,,,,-1,-1,,-0.07102612,-0.01410448
1,3,TP3,True,False,False,False,0.3,begin,そ,0.0175,0.024875,0.01351679,0.004281717,0.004281717,-0.005960821,-0.005960821,-0.009822762,0.0320709,0.01813433,0.01813433,0.01469216,0.01469216,0.01494403,-1,-1,1.934231,-0.05616605,0.01225746
1,3,TP3,True,False,False,False,0.3,end,そ,0.0175,0.024875,0.01360075,,,,,,0.0176306,,,,,,-1,-1,,-0.05616605,0.01225746
1,3,TP3,True,False,False,False,0.3,begin,る,0.0175,-0.017625,0.02056903,0.02014926,0.02014926,0.01939366,0.01939366,0.01888993,-0.01435634,-0.002602612,-0.002602612,0.00369403,0.00369403,0.01183769,-1,-1,1.916237,0.01360075,0.0176306
1,3,TP3,True,False,False,False,0.3,end,る,0.0175,-0.017625,0.01956157,,,,,,0.01108209,,,,,,-1,-1,,0.01360075,0.0176306
1,3,TP3,True,False,False,False,0.3,begin,、,0.0175,-0.038875,0.01553172,0.01670709,0.01637127,0.01637127,0.01091418,0.01091418,-0.02972015,-0.0296362,-0.02921642,-0.02921642,-0.0120056,-0.0120056,-1,-1,2.130688,0.01956157,0.01108209
1,3,TP3,True,False,False,False,0.3,end,、,0.0175,-0.038875,-1,,,,,,-1,,,,,,-1,-1,,0.01956157,0.01108209
1,3,TP3,True,False,False,False,0.3,begin,S,0.0525,0.003625,0.05255597,0.04751866,0.04751866,0.03954291,0.03954291,0.03828359,0.006128732,0.00176306,0.00176306,-0.004197761,-0.004197761,-0.005373135,-1,-1,2.548191,-1,-1
1,3,TP3,True,False,False,False,0.3,end,S,0.0525,0.003625,0.05717351,,,,,,0.02485075,,,,,,-1,-1,,-1,-1
1,3,TP3,True,False,False,False,0.3,begin,を,-0.0175,-0.038875,-0.0217444,0.003610075,0.003610075,0.003610075,0.003610075,0.005960821,-0.04357276,-0.03635262,-0.03635262,-0.03635262,-0.03635262,-0.03492538,-1,-1,1.991035,0.05717351,0.02485075
1,3,TP3,True,False,False,False,0.3,end,を,-0.0175,-0.038875,-0.03551306,,,,,,-0.03819963,,,,,,-1,-1,,0.05717351,0.02485075
1,3,TP3,True,False,False,False,0.3,begin,S,0.0525,0.003625,0.05792911,0.02115672,0.02115672,0.008227613,0.008227613,0.001427239,0.0001679105,-0.008479478,-0.008479478,-0.01578358,-0.01578358,-0.01981344,-1,-1,2.380997,-0.03551306,-0.03819963
1,3,TP3,True,False,False,False,0.3,end,S,0.0525,0.003625,0.06271455,,,,,,0.008059702,,,,,,-1,-1,,-0.03551306,-0.03819963
1,3,TP3,True,False,False,False,0.3,begin,S,0.0525,0.003625,0.05012127,0.03979478,0.03979478,0.03979478,0.03442165,0.03156717,0.0006716418,-0.00176306,-0.00176306,-0.00176306,-0.003190299,-0.003777985,-1,-1,2.101227,0.06271455,0.008059702
1,3,TP3,True,False,False,False,0.3,end,S,0.0525,0.003625,0.05263993,,,,,,0.002854478,,,,,,-1,-1,,0.06271455,0.008059702
1,3,TP3,True,False,False,False,0.3,begin,に,-0.0175,0.003625,-0.01905784,-0.0004197762,-0.0004197762,0.004113806,0.004113806,0.01628732,0.001679105,0.0001679105,0.0001679105,0.001427239,0.001427239,0,-1,-1,2.142521,0.05263993,0.002854478
1,3,TP3,True,False,False,False,0.3,end,に,-0.0175,0.003625,-0.05112873,,,,,,0.01007463,,,,,,-1,-1,,0.05263993,0.002854478
1,3,TP3,True,False,False,False,0.3,begin,て,-0.0525,0.003625,-0.04466418,-0.03484142,-0.03257463,-0.03257463,-0.02208023,-0.02208023,0.002350746,0.0001679105,0.0001679105,0.0001679105,-0.0002518657,-0.0002518657,-1,-1,2.367981,-0.05112873,0.01007463
1,3,TP3,True,False,False,False,0.3,end,て,-0.0525,0.003625,-0.009570897,,,,,,0.009738807,,,,,,-1,-1,,-0.05112873,0.01007463
1,3,TP3,True,False,False,False,0.3,begin,て,-0.0525,0.003625,-0.05885262,-0.0384515,-0.0384515,-0.02753732,-0.02753732,-0.02527052,0.003274254,8.395523E-05,8.395523E-05,-0.0003358209,-0.0003358209,-0.0003358209,-1,-1,2.117508,-0.009570897,0.009738807
