participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,き,2048
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,ら,2939
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,み,2507
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,ん,10971
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,backspace,41086
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,く,52866
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,backspace,54620
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,る,56987
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,backspace,57530
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,ら,58937
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,わ,60329
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,backspace,60871
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,backspace,61818
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,ん,66804
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,な,77163
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,て,79043
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,option,80337
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,み,82315
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,に,84028
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,け,85851
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,option,87076
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,ー,90975
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,2,む,92591
test2,NormalFlick,3,FALSE,せんだいへりょこう,11,3,ら,7324
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,4,ら,751
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,5,ら,1058
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,6,ら,821
test2,NormalFlick,3,FALSE,ゆざめした,22,7,ら,863
test2,NormalFlick,3,FALSE,あしあとをたどる,23,8,ら,905
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,ら,751
test2,NormalFlick,3,FALSE,しゃわーをあびた,24,10,や,6069
test2,NormalFlick,3,FALSE,おもいきりもひつよう,0,11,や,1015
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,12,や,918
test2,NormalFlick,3,FALSE,つづきがきになる,6,13,つ,2688
test2,NormalFlick,3,FALSE,つづきがきになる,6,13,つ,4567
test2,NormalFlick,3,FALSE,つづきがきになる,6,13,option,8883
test2,NormalFlick,3,FALSE,つづきがきになる,6,13,き,10540
test2,NormalFlick,3,FALSE,つづきがきになる,6,13,か,12169
test2,NormalFlick,3,FALSE,つづきがきになる,6,13,option,14230
test2,Norm
