participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,ふ,1197
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,り,1810
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,つ,2436
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,option,2910
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,く,3648
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,に,4357
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,ゆ,4971
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,option,5458
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,う,6293
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,り,7031
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,よ,7700
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,option,8103
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,1,く,8980
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,ふ,16711
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,り,17198
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,つ,17727
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,option,18145
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,く,18744
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,に,19287
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,ゆ,19789
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,option,20192
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,う,20890
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,り,21516
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,よ,22184
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,option,22574
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,く,23382
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,ふ,1220
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,り,1777
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,つ,2334
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,option,2779
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,く,3434
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,に,4005
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,ゆ,4548
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,option,4965
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,う,5647
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,（,6260
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,backspace,6984
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,backspace,7639
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,backspace,8321
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,backspace,8530
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,backspace,8781
test2,NormalFlick,3,FALSE,つづきがきになる,6,3,backspace,9017
