participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,お,2186
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,ゆ,2785
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,か,3203
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,option,4011
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,ぬ,4763
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,る,5362
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,く,5975
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,な,6476
test2,NormalFlick,3,FALSE,おゆがぬるくなる,25,0,る,7131
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,き,1170
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,よ,1785
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,option,3217
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,う,4415
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,も,5864
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,て,6407
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,つ,6839
test2,NormalFlick,3,FALSE,きょうもてつや,1,1,や,7314
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,み,1128
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,す,2298
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,option,3120
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,を,3941
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,ほ,4762
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,し,5264
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,や,6378
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,backspace,6977
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,option,8508
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,ゆ,9219
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,option,9803
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,う,10611
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,す,11223
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,2,る,11975
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,い,1279
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,ぬ,1781
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,と,2407
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,さ,2868
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,ん,3521
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,ほ,4008
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,option,4871
test2,NormalFlick,3,FALSE,いぬとさんぽ,26,3,option,5262
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,ふ,1322
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,option,1795
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,option,2172
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,ろ,2979
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,く,3564
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,option,4190
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,ら,4706
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,み,5583
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,ん,6139
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,く,6696
test2,NormalFlick,3,FALSE,ぷろぐらみんぐ,8,4,option,7379
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,つ,1127
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,く,1809
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,は,2590
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,option,3203
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,え,3828
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,く,4260
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,す,4706
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,ふ,5221
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,option,6113
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,option,6488
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,る,8061
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,backspace,8898
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,れ,9913
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,5,す,10582
test2,NormalFlick,3,FALSE,せんだいへりょこう,11,6,せ,1253
test2,NormalFlick,3,FALSE,せんだいへりょこう,11,6,ん,1725
test2,NormalFlick,3,FALSE,せんだいへりょこう,11,6,た,3605
