participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,は,1213
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,つ,1756
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,option,2230
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,ひ,2901
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,option,3359
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,option,3651
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,よ,4152
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,う,4639
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,か,5056
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,い,5530
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,に,6031
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,の,6435
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,そ,6827
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,option,7270
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,0,む,7814
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,は,1002
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,option,1504
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,option,1894
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,そ,2524
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,こ,3023
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,ん,3635
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,は,4080
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,た,4666
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,か,4945
test2,NormalFlick,3,FALSE,ぱそこんはたかい,16,1,い,5487
test2,NormalFlick,3,FALSE,これもおねがい,5,2,こ,1086
test2,NormalFlick,3,FALSE,これもおねがい,5,2,れ,1698
test2,NormalFlick,3,FALSE,これもおねがい,5,2,も,2129
test2,NormalFlick,3,FALSE,これもおねがい,5,2,お,2630
test2,NormalFlick,3,FALSE,これもおねがい,5,2,ね,2993
test2,NormalFlick,3,FALSE,これもおねがい,5,2,か,3313
test2,NormalFlick,3,FALSE,これもおねがい,5,2,option,3829
test2,NormalFlick,3,FALSE,これもおねがい,5,2,い,4357
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,ま,1044
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,つ,1476
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,option,1909
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,と,2380
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,う,2773
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,ん,3563
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,と,4191
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,backspace,4691
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,backspace,5346
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,ん,6475
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,と,6920
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,option,7268
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,う,7685
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,か,8006
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,option,8424
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,と,8883
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,く,9204
test2,NormalFlick,3,FALSE,まっとうんどうがとくい,21,3,い,9621
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,ひ,1128
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,や,1462
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,option,1812
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,く,2199
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,え,2645
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,ん,3045
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,た,3350
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,option,3727
test2,NormalFlick,3,FALSE,ひゃくえんだま,12,4,ま,4087
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,わ,1003
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,ふ,1434
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,backspace,2284
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,す,2641
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,option,3203
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,か,3606
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,に,4344
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,と,5276
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,と,5583
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,option,5917
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,ま,6196
test2,NormalFlick,3,FALSE,わずかにとどまる,20,5,る,6614
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,み,1057
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,す,1475
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,option,2004
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,を,2561
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,ほ,3048
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,し,3424
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,option,3870
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,ゆ,4259
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,option,4635
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,う,5084
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,ふ,5609
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,backspace,6264
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,す,6723
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,6,る,7308
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,や,905
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,つ,1307
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,option,1739
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,は,2212
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,option,2560
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,option,2825
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,り,3370
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,い,3842
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,い,4245
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,7,よ,4997
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,み,1017
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,ん,1560
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,な,1882
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,て,2339
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,option,2743
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,み,3244
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,に,3635
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,け,4124
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,option,4567
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,ー,5082
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,8,む,5585
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,き,1112
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,ろ,1655
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,く,2046
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,を,2687
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,ち,3090
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,ち,3495
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,option,3871
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,め,4274
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,9,る,4748
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,め,1073
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,ー,1560
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,る,2006
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,を,2716
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,そ,3246
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,う,3650
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,し,4123
test2,NormalFlick,3,FALSE,めーるをそうしん,4,10,ん,4707
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,つ,988
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,ぬ,1391
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,backspace,2004
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,く,2491
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,は,2895
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,option,3343
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,さ,3745
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,ん,4219
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,に,4650
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,の,5068
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,ほ,5500
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,option,5848
test2,NormalFlick,3,FALSE,つくばさんにのぼる,2,11,る,6310
test2,NormalFlick,3,FALSE,つづきがきになる,6,12,つ,945
test2,NormalFlick,3,FALSE,つづきがきになる,6,12,つ,1265
test2,NormalFlick,3,FALSE,つづきがきになる,6,12,option,1738
test2,NormalFlick,3,FALSE,つづきがきになる,6,12,き,2198
test2,NormalFlick,3,FALSE,つづきがきになる,6,12,か,2659
test2,NormalFlick,3,FALSE,つづきがきになる,6,12,option,3104
test2,NormalFlick,3,FALSE,つづきがきになる,6,12,き,3534
