participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,へ,1266
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,option,1795
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,option,2088
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,ー,2895
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,3536
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,し,4583
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,ま,5586
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,6029
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,6768
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,ー,7771
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,8355
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,し,9721
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,10571
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,ー,11531
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,し,12299
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,option,13481
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,を,14387
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,て,14888
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,く,15306
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,S,16406
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,16796
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,17286
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,17646
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,め,18829
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,ぬ,19512
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,backspace,20100
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,く,20989
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,0,る,23009
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,1,や,1058
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,1,う,1754
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,1,backspace,2604
