participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,せ,1460
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,わ,1750
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,option,2723
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,3072
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,option,4546
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,ん,5440
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,こ,5845
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,く,6512
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,も,7011
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,と,7484
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,7889
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,8351
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,も,9227
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,10064
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,11037
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,と,12180
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,お,12864
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,さ,13602
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,14366
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,15258
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,も,16275
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,16946
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,と,18309
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,option,18825
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,う,19519
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,ふ,20064
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,け,20620
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,ん,21248
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,き,1253
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,ろ,1837
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,く,2324
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,を,3065
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,ち,3480
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,ち,3855
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,option,4468
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,め,5165
test2,NormalFlick,3,FALSE,きろくをちぢめる,19,1,る,5681
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,な,1045
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,へ,1755
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,2103
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,ふ,2744
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,3860
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,き,4417
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,4959
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,よ,5459
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,5807
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,う,6266
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,。,6837
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,backspace,7463
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,を,8383
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,す,8899
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,る,9541
test2,NormalFlick,3,FALSE,ゆざめした,22,3,ゆ,1170
test2,NormalFlick,3,FALSE,ゆざめした,22,3,さ,1489
test2,NormalFlick,3,FALSE,ゆざめした,22,3,option,2129
test2,NormalFlick,3,FALSE,ゆざめした,22,3,め,2909
test2,NormalFlick,3,FALSE,ゆざめした,22,3,し,3496
test2,NormalFlick,3,FALSE,ゆざめした,22,3,た,3939
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,や,985
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,つ,1431
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,option,1960
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,は,2335
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,option,2794
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,option,3282
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,り,3658
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,い,4257
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,い,4619
test2,NormalFlick,3,FALSE,やっぱりいいよ,13,4,よ,5259
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,は,1141
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,つ,1573
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,option,2144
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,ひ,2728
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,option,3064
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,option,3356
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,よ,3814
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,option,4275
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,う,4696
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,か,5110
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,い,5527
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,に,5987
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,の,6447
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,そ,6962
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,option,7325
test2,NormalFlick,3,FALSE,はっぴょうかいにのぞむ,9,5,む,7797
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,つ,1016
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,つ,1406
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,option,1935
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,option,2338
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,き,2951
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,か,3312
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,option,3827
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,き,4399
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,に,4830
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,な,5234
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,る,5654
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,つ,1044
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,く,1421
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,は,1879
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,option,2256
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,え,2756
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,く,3174
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,す,3564
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,ふ,4051
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,や,4524
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,option,4900
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,backspace,5527
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,option,6196
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,option,6543
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,れ,7323
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,7,す,7852
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,あ,974
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,り,1462
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,か,1809
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,option,2506
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,と,3036
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,う,3481
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,こ,4149
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,option,4720
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,さ,5097
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,option,5751
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,い,6252
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,ま,6741
test2,NormalFlick,3,FALSE,ありがとうございます,17,8,す,7282
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,み,1518
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,？,1935
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,か,2576
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,backspace,3049
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,backspace,3397
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,ん,4303
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,な,4734
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,て,5293
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,option,5722
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,み,6182
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,に,6655
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,け,7157
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,9,option,7658
