participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,つ,1365
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,く,1947
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,は,2407
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,option,3897
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,え,4844
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,く,5320
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,す,5959
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,ふ,6613
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,option,7785
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,option,8411
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,option,8969
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,れ,9860
test2,NormalFlick,3,FALSE,つくばえくすぷれす,3,0,す,10487
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,あ,1867
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,り,2716
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,か,3149
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,option,3874
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,と,4610
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,う,5127
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,の,5724
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,backspace,6574
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,こ,7632
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,option,8426
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,さ,9209
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,option,10154
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,い,10737
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,ま,11267
test2,NormalFlick,3,FALSE,ありがとうございます,17,1,す,12019
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,な,1629
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,へ,2312
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,3718
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,ふ,4569
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,5223
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,あ,5986
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,backspace,6976
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,き,7895
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,9343
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,よ,9998
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,option,10431
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,う,11223
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,を,12966
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,す,13591
test2,NormalFlick,3,FALSE,なべぶぎょうをする,15,2,る,14496
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,め,1435
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,ー,2198
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,る,2811
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,を,3845
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,そ,4510
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,う,5277
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,し,6001
test2,NormalFlick,3,FALSE,めーるをそうしん,4,3,ん,7198
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,わ,2353
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,す,3314
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,option,4232
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,か,4929
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,に,5666
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,と,6168
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,と,6585
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,option,7477
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,option,8577
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,ま,8967
test2,NormalFlick,3,FALSE,わずかにとどまる,20,4,る,9691
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,み,1587
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,す,2203
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,option,2839
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,を,3731
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,ほ,4260
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,し,4747
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,option,5279
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,ゆ,5805
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,option,6419
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,う,7797
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,す,8478
test2,NormalFlick,3,FALSE,みずをほじゅうする,14,5,る,9205
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,た,1085
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,つ,1504
test2,NormalFlick,3,FALSE,つづきがきになる,6,6,backspace,2215
