participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,せ,2326
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,option,2619
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,ん,3246
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,そ,3774
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,か,4387
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,4735
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,backspace,5028
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,こ,5891
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,く,6253
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,と,6950
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,と,7353
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,option,7771
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,う,8272
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,ふ,8885
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,け,9400
test2,NormalFlick,3,FALSE,ぜんこくとどうふけん,18,0,ん,9957
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,み,1142
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,ん,1615
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,な,1909
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,て,2381
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,option,2798
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,み,3271
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,に,3661
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,け,4219
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,option,4636
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,ー,5194
test2,NormalFlick,3,FALSE,みんなでみにげーむ,7,1,む,5751
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,へ,1138
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,option,1625
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,option,1945
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,ー,2921
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,し,3310
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,option,4035
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,を,4591
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,め,5051
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,く,5608
test2,NormalFlick,3,FALSE,ぺーじをめくる,10,2,る,6081
test2,NormalFlick,3,FALSE,おもいきりもひつよう,0,3,お,1115
test2,NormalFlick,3,FALSE,おもいきりもひつよう,0,3,も,1614
test2,NormalFlick,3,FALSE,おもいきりもひつよう,0,3,い,2102
test2,NormalFlick,3,FALSE,おもいきりもひつよう,0,3,き,2533
test2,NormalFlick,3,FALSE,おもいきりもひつよう,0,3,り,3300
