ID,HorO,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5
yamaguchi,H,0.05648409,0.02402101,0.04130597,0.03945896,0.03945896,0.03870336,0.03870336,0.03626866,0.01620336,0.01494403,0.01494403,0.01402052,0.01402052,0.01292911
yamaguchi,H,0.06137104,-0.0245308,0.04693097,0.04583956,0.04583956,0.04541978,0.04541978,0.04525187,-0.02678172,-0.02560635,-0.02560635,-0.02476679,-0.02476679,-0.02359142
yamaguchi,H,-0.07644443,-0.03579099,-0.07337687,-0.07102612,-0.07102612,-0.07094217,-0.07094217,-0.07094217,-0.02686567,-0.02762127,-0.02762127,-0.02837687,-0.02837687,-0.02955224
yamaguchi,H,0.0681902,0.03364889,0.05465486,0.05692165,0.05692165,0.05818097,0.05818097,0.05952426,0.02048508,0.01964552,0.01964552,0.01964552,0.01964552,0.01964552
yamaguchi,H,-0.06125298,-0.03340328,-0.05205224,-0.05146456,-0.05146456,-0.05146456,-0.0513806,-0.0513806,-0.03903918,-0.04004664,-0.04004664,-0.03920709,-0.03761194,-0.03635262
yamaguchi,H,-0.02433504,0.009421125,-0.02317164,-0.02140858,-0.02140858,-0.02140858,-0.02124067,-0.02124067,0.001175373,-0.001259328,-0.001259328,-0.001259328,-0.002770523,-0.004281717
yamaguchi,H,0,0,0.0009235076,0.001343284,0.001343284,0.001343284,0.001007463,0.0004197762,-0.01418843,-0.01569963,-0.01569963,-0.01578358,-0.01578358,-0.01578358
yamaguchi,H,0.04440298,0.001404289,0.04919777,0.04978545,0.04978545,0.04978545,0.04978545,0.04978545,-0.01083022,-0.01141791,-0.01141791,-0.01141791,-0.01141791,-0.01133396
yamaguchi,H,0.03932755,0.04164198,0.02787314,0.02846082,0.02846082,0.02837687,0.02762127,0.02619403,0.03274254,0.02988806,0.02988806,0.02988806,0.02972015,0.02972015
yamaguchi,H,-0.05586089,0.009803943,-0.0472668,-0.04617538,-0.04617538,-0.04609142,-0.04600747,-0.04600747,0.002434702,8.395523E-05,-0.0001679105,-0.0001679105,-8.395523E-05,-8.395523E-05
yamaguchi,H,0.008679718,-0.02253373,0.01116605,0.01242537,0.01242537,0.0127612,0.0127612,0.01284515,-0.03097948,-0.03156717,-0.03156717,-0.03156717,-0.03156717,-0.03156717
yamaguchi,H,-0.06984373,-0.02807625,-0.06926306,-0.06943098,-0.06943098,-0.06943098,-0.06943098,-0.06926306,-0.0232556,-0.02417911,-0.02417911,-0.02417911,-0.02375933,-0.02291978
yamaguchi,H,-0.03779355,-0.04261335,-0.03030784,-0.03148321,-0.03148321,-0.03181903,-0.03181903,-0.03265858,-0.03819963,-0.03677239,-0.03677239,-0.03626866,-0.03626866,-0.0352612
yamaguchi,H,-0.03277793,0.01453434,-0.02762127,-0.02686567,-0.02686567,-0.02652985,-0.02652985,-0.0256903,0.01141791,0.009570897,0.009570897,0.00915112,0.00915112,0.008479478
yamaguchi,H,0.02153757,0.0350711,0.02476679,0.02443097,0.02443097,0.02443097,0.02426306,0.02392724,0.02611008,0.02417911,0.02417911,0.02417911,0.02375933,0.0232556
yamaguchi,H,0.01720677,0.002064876,0.02157649,0.02023321,0.02023321,0.01939366,0.0193097,0.02031717,-0.006128732,-0.005625,-0.005625,-0.005037314,-0.004113806,-0.001343284
yamaguchi,H,0,0,-0.002938433,-0.00176306,-0.00176306,-0.00176306,-0.001679105,-0.001175373,-0.007555971,-0.007975747,-0.007975747,-0.007975747,-0.008143658,-0.008479478
yamaguchi,H,-0.04068996,0.01600259,-0.04458023,-0.04449627,-0.04449627,-0.04449627,-0.04449627,-0.04441232,0.01318097,0.01410448,0.01410448,0.01410448,0.01427239,0.01435634
yamaguchi,O,0.0692897,-0.04429508,0.05499068,-1,-1,-1,-1,-1,-0.04399254,-1,-1,-1,-1,-1
yamaguchi,H,-0.02168065,-0.04261439,-0.03257463,-0.0313153,-0.0313153,-0.0313153,-0.0313153,-0.03114739,-0.03677239,-0.03635262,-0.03635262,-0.03635262,-0.03635262,-0.03584888
yamaguchi,H,-0.008926481,0.03957056,-0.01376866,-0.01553172,-0.01553172,-0.01603545,-0.01603545,-0.01679105,0.0256903,0.0240112,0.0240112,0.02350746,0.02350746,0.0217444
yamaguchi,H,0.02999717,-0.02038999,0.03383396,0.03475747,0.03475747,0.03475747,0.03467351,0.03458956,-0.02602612,-0.02636194,-0.02636194,-0.02636194,-0.02636194,-0.02636194
yamaguchi,H,-0.0304001,0.03596304,-0.02854478,-0.02770523,-0.02770523,-0.02820896,-0.02938433,-0.02997202,0.03114739,0.02913246,0.02913246,0.02879664,0.02787314,0.0264459
yamaguchi,H,0.05462012,0.01236657,0.06204291,0.06422575,0.06422575,0.06439366,0.06456158,0.06456158,-0.006884329,-0.006296642,-0.006296642,-0.006296642,-0.006464553,-0.006464553
yamaguchi,H,-0.04694619,-0.02289334,-0.04122202,-0.04063433,-0.04063433,-0.04063433,-0.04063433,-0.04063433,-0.02795709,-0.02669776,-0.02669776,-0.0264459,-0.0264459,-0.0264459
yamaguchi,H,0.03709165,-0.02160756,0.04029851,0.04264926,0.04264926,0.04264926,0.04264926,0.04416045,-0.02820896,-0.02871269,-0.02871269,-0.02871269,-0.02871269,-0.02820896
yamaguchi,H,0,0,0.001007463,0.001007463,0.001007463,0.001007463,0.001175373,0.001175373,-0.00545709,-0.005876866,-0.005876866,-0.005876866,-0.005792911,-0.005792911
yamaguchi,H,-0.01010656,-0.02146077,-0.01183769,-0.01175373,-0.01175373,-0.0120056,-0.0120056,-0.01242537,-0.02829291,-0.03047575,-0.03047575,-0.03089553,-0.03089553,-0.03089553
yamaguchi,H,-0.05293559,-0.03976417,-0.06170709,-0.06103545,-0.06103545,-0.0609515,-0.0609515,-0.06053172,-0.0369403,-0.03610075,-0.03610075,-0.03626866,-0.03626866,-0.03736008
yamaguchi,H,0.0614025,0.03221074,0.05289179,0.05557836,0.05557836,0.05557836,0.05666978,0.05767724,0.02090485,0.01972948,0.01972948,0.01972948,0.01964552,0.01956157
yamaguchi,H,-0.05180097,0.02761312,-0.03979478,-0.03568097,-0.03542911,-0.03542911,-0.03475747,-0.03475747,0.01099814,0.009738807,0.009570897,0.009570897,0.009319031,0.009319031
yamaguchi,H,0.0433751,-0.02883501,0.03870336,0.03996269,0.03996269,0.0401306,0.0401306,0.04004664,-0.03719217,-0.03610075,-0.03610075,-0.03652053,-0.03652053,-0.03702426
yamaguchi,H,-0.05453803,-0.03446396,-0.06372202,-0.06363806,-0.06363806,-0.06388993,-0.06422575,-0.06472948,-0.02820896,-0.02778918,-0.02778918,-0.02778918,-0.02770523,-0.02770523
yamaguchi,H,0.0608613,0.02232537,0.05045709,0.05070896,0.05070896,0.050625,0.050625,0.05037314,0.009067165,0.008143658,0.008143658,0.00738806,0.00738806,0.006632463
yamaguchi,H,-0.01017312,-0.02841241,-0.008899255,-0.007304105,-0.007304105,-0.007136195,-0.007136195,-0.006884329,-0.03433769,-0.03500933,-0.03500933,-0.03500933,-0.03500933,-0.03500933
yamaguchi,H,0.0742311,0.03255062,0.06548508,0.06615672,0.06615672,0.06640859,0.06640859,0.06666046,0.01217351,0.01250933,0.01250933,0.01259328,0.01259328,0.01259328
yamaguchi,H,0,0,0.01133396,0.01057836,0.0104944,0.0104944,0.01015858,0.009738807,-0.009067165,-0.01015858,-0.01024254,-0.01024254,-0.01057836,-0.01091418
End
