ID,Mode,KC,P,HP,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time,pre_rx,pre_ry
2,2,TP3,True,False,False,False,0.3,end,、,0.0125,-0.038875,-1,,,,,,-1,,,,,,-1,-1,,0,0
2,2,TP3,True,False,False,False,0.3,begin,を,-0.0125,-0.038875,-0.0208209,-0.0161194,-0.0161194,-0.01586754,-1,-1,-0.02149254,-0.02972015,-0.02972015,-0.0305597,-1,-1,-1,-1,3.537624,-1,-1
2,2,TP3,True,False,False,False,0.3,end,を,-0.0125,-0.038875,-0.02594217,,,,,,-0.0288806,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,り,0.0125,-0.017625,0.02577426,0.02233209,0.0183862,0.0183862,0.01150187,0.01150187,-0.003358209,-0.005960821,-0.006716419,-0.006716419,-0.009067165,-0.009067165,-1,-1,2.115669,-0.02594217,-0.0288806
2,2,TP3,True,False,False,False,0.3,end,り,0.0125,-0.017625,0.02317164,,,,,,-0.00722015,,,,,,-1,-1,,-0.02594217,-0.0288806
2,2,TP3,True,False,False,False,0.3,begin,ま,-0.0375,-0.017625,-0.03962687,-0.03777985,-0.03618471,-0.03223881,-0.03223881,-0.02703358,-0.01989739,-0.01897388,-0.01905784,-0.02014926,-0.02014926,-0.0225,-1,-1,2.185524,0.02317164,-0.00722015
2,2,TP3,True,False,False,False,0.3,end,ま,-0.0375,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,0.02317164,-0.00722015
2,2,TP3,True,False,False,False,0.3,begin,き,-0.0125,0.024875,-0.004281717,-0.01125,-0.01502799,-0.01754664,-0.02199627,-0.02199627,0.02619403,0.02527052,0.0225,0.01863806,0.01024254,0.01024254,-1,-1,2.658154,-1,-1
2,2,TP3,True,False,False,False,0.3,end,き,-0.0125,0.024875,-0.009235076,,,,,,0.02233209,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,S,0.0375,0.003625,0.04281717,0.04390858,0.04390858,0.04063433,0.04063433,0.03274254,0.006128732,0.007807836,0.007807836,0.004785448,0.004785448,0.0005876866,-1,-1,2.201649,-0.009235076,0.02233209
2,2,TP3,True,False,False,False,0.3,end,S,0.0375,0.003625,0.04038247,,,,,,0.003022388,,,,,,-1,-1,,-0.009235076,0.02233209
2,2,TP3,True,False,False,False,0.3,begin,ら,0.0125,-0.017625,0.01141791,0.01418843,0.01418843,0.01460821,0.01460821,-1,-0.01334888,-0.01569963,-0.01569963,-0.01863806,-0.01863806,-1,-1,-1,1.991512,0.04038247,0.003022388
2,2,TP3,True,False,False,False,0.3,end,ら,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,0.04038247,0.003022388
2,2,TP3,True,False,False,False,0.3,begin,ん,-0.0125,-0.038875,-0.0208209,-0.02140858,-0.02266791,-0.02300373,-0.02300373,-0.0176306,-0.03559702,-0.03366605,-0.03223881,-0.03081157,-0.03081157,-0.0305597,-1,-1,2.701118,-1,-1
2,2,TP3,True,False,False,False,0.3,end,ん,-0.0125,-0.038875,-0.0183862,,,,,,-0.03307836,,,,,,-1,-1,,-1,-1
