ID,Mode,KC,P,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time
1,3,TP3,False,False,False,0.3,end,ひ,0.0175,0.003625,-1,,,,,,-1,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,E,0.0525,-0.028875,0.05364739,0.05280784,0.05280784,-1,-1,-1,-0.02988806,-0.03081157,-0.03081157,-1,-1,-1,-1,-1,3.367674
1,3,TP3,False,False,False,0.3,end,E,0.0525,-0.028875,0.05549441,,,,,,-0.03181903,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,！,0.0175,-0.038875,0.01796642,-1,-1,-1,-1,-1,-0.04399254,-1,-1,-1,-1,-1,-1,-1,2.702312
1,3,TP3,False,False,False,0.3,end,！,0.0175,-0.038875,0.002266791,,,,,,-0.01133396,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,る,0.0175,-0.017625,0.01914179,0.01939366,0.0193097,0.0193097,-1,-1,-0.02149254,-0.02350746,-0.02350746,-0.02350746,-1,-1,-1,-1,2.297623
1,3,TP3,False,False,False,0.3,end,る,0.0175,-0.017625,0.01653918,,,,,,0.01729478,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,B,0.0525,0.024875,0.06179105,0.06447762,0.06447762,0.06464553,0.06464553,-1,0.03274254,0.01998135,0.01998135,0.01737873,0.01737873,-1,-1,-1,2.117126
1,3,TP3,False,False,False,0.3,end,B,0.0525,0.024875,0.05843284,,,,,,0.01914179,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,き,-0.0175,0.024875,-0.01301306,-0.008563434,-0.008563434,-0.009570897,-0.009570897,-1,0.02728545,0.01964552,0.01964552,0.01477612,0.01477612,-1,-1,-1,2.075268
1,3,TP3,False,False,False,0.3,end,き,-0.0175,0.024875,-0.05163247,,,,,,0.0200653,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,う,-0.0525,0.024875,-0.05868471,-0.06061568,-0.06061568,-0.06061568,-0.06170709,-1,0.0161194,0.008059702,0.008059702,0.008059702,0.004701493,-1,-1,-1,2.255978
1,3,TP3,False,False,False,0.3,end,う,-0.0525,0.024875,-0.0465112,,,,,,0.03492538,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,は,0.0175,0.003625,0.01771455,0.01905784,0.01905784,0.02065299,-1,-1,-0.009570897,-0.01133396,-0.01133396,-0.01166978,-1,-1,-1,-1,2.311428
1,3,TP3,False,False,False,0.3,end,は,0.0175,0.003625,0.02233209,,,,,,-0.01150187,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,？,0.0175,-0.038875,0.006884329,-1,-1,-1,-1,-1,-0.04458023,-1,-1,-1,-1,-1,-1,-1,2.536777
1,3,TP3,False,False,False,0.3,end,？,0.0175,-0.038875,-1,,,,,,-1,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,め,-0.0525,-0.017625,-0.07564367,-0.06758396,-0.06590486,-0.06590486,-0.05020523,-0.05020523,-0.01074627,-0.01175373,-0.01116605,-0.01116605,-0.008143658,-0.008143658,-1,-1,2.926716
