ID,Mode,KC,P,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,delta time
1,3,TP3,False,False,False,0.3,begin,と,-0.0525,0.003625,-0.03414179,-0.02693564,-0.02693564,-0.02266791,-0.01371269,-0.002098881,0.0135028,0.00860541,0.00860541,0.008955224,0.01091418,0.01315299,2.4505
1,3,TP3,False,False,False,0.3,end,と,-0.0525,0.003625,-0.03470149,,,,,,0.002238806,,,,,,
1,3,TP3,False,False,False,0.3,begin,つ,-0.0525,0.003625,-0.03435168,-0.02959422,-0.02959422,-0.02602612,-0.02602612,-0.02532649,0.01441231,0.007835821,0.007835821,0.006296642,0.006296642,0.005806903,2.227867
1,3,TP3,False,False,False,0.3,end,つ,-0.0525,0.003625,-0.03036381,,,,,,0.03015392,,,,,,
1,3,TP3,False,False,False,0.3,begin,の,-0.0175,0.003625,-0.009934702,-0.009444963,-0.009444963,-1,-1,-1,0.009864739,0.008115672,0.008115672,-1,-1,-1,2.728756
1,3,TP3,False,False,False,0.3,end,の,-0.0175,0.003625,-0.01091418,,,,,,-0.009025187,,,,,,
1,3,TP3,False,False,False,0.3,begin,と,-0.0525,0.003625,-0.04666511,-0.03987873,-0.03987873,-0.03603078,-0.0305737,-0.01958955,0.007695896,0.002308769,0.002308769,0.0005597015,-0.0005597015,-0.002028918,2.367271
1,3,TP3,False,False,False,0.3,end,と,-0.0525,0.003625,-0.04918377,,,,,,-0.009305038,,,,,,
1,3,TP3,False,False,False,0.3,begin,す,0.0175,0.024875,0.01735075,0.02364739,0.02245802,0.02245802,0.02245802,0.02245802,0.02406717,0.02154851,0.02595616,0.02595616,0.02595616,0.02595616,2.631783
1,3,TP3,False,False,False,0.3,end,す,0.0175,0.024875,0.04344683,,,,,,0.02910448,,,,,,
1,3,TP3,False,False,False,0.3,begin,ね,-0.0175,0.003625,-0.01602146,-0.01329291,-0.01329291,-0.01329291,-0.01329291,-0.01413246,0.002028918,-0.0009794777,-0.0009794777,-0.001259328,-0.001329291,-0.001329291,2.464676
1,3,TP3,False,False,False,0.3,end,ね,-0.0175,0.003625,0.01693097,,,,,,0.003078358,,,,,,
1,3,TP3,False,False,False,0.3,begin,て,-0.0525,0.003625,-0.06100747,-0.04848414,-0.04848414,-0.03826959,-0.0358209,-0.02847482,0.0005597015,-0.001749067,-0.001749067,-0.001679105,-0.00181903,-0.002308769,2.395355
1,3,TP3,False,False,False,0.3,end,て,-0.0525,0.003625,-0.03442164,,,,,,0.002448694,,,,,,
1,3,TP3,False,False,False,0.3,begin,ひ,0.0175,0.003625,0.01770056,0.02133862,0.02280784,0.02280784,0.02385728,0.02385728,-0.0002098881,-0.003008396,-0.003987873,-0.003987873,-0.004757463,-0.004757463,2.68602
1,3,TP3,False,False,False,0.3,end,ひ,0.0175,0.003625,-0.004757463,,,,,,-0.00104944,,,,,,
1,3,TP3,False,False,False,0.3,begin,ぬ,-0.0175,0.003625,-0.02525653,-0.009864739,-0.009864739,-0.003568097,-0.003568097,-0.002028918,-0.001329291,-0.003288246,-0.003288246,-0.003708023,-0.003708023,-0.003987873,2.143959
1,3,TP3,False,False,False,0.3,end,ぬ,-0.0175,0.003625,-0.02714552,,,,,,0.01455224,,,,,,
1,3,TP3,False,False,False,0.3,begin,そ,0.0175,0.024875,0.01007463,0.009514926,0.009654851,0.009514926,0.007975747,0.003008396,0.02168843,0.01951959,0.01923974,0.01826026,0.0176306,0.01714086,2.590103
1,3,TP3,False,False,False,0.3,end,そ,0.0175,0.024875,0.01231343,,,,,,0.007905784,,,,,,
1,3,TP3,False,False,False,0.3,begin,つ,-0.0525,0.003625,-0.04995336,-0.04680504,-0.04323694,-0.04022855,-0.03421175,-0.02602612,-0.003708023,-0.004617537,-0.004547575,-0.004267724,-0.002728545,0.001189366,2.493462
1,3,TP3,False,False,False,0.3,end,つ,-0.0525,0.003625,-0.04246735,,,,,,0.01357276,,,,,,
1,3,TP3,False,False,False,0.3,begin,S,0.0525,0.003625,0.04029851,0.04505597,0.04505597,0.04582556,0.04680504,-0.03819963,-0.005527053,-0.008465486,-0.008465486,-0.008745336,-0.009375,0.00363806,2.839828
1,3,TP3,False,False,False,0.3,end,S,0.0525,0.003625,0.04155784,,,,,,-0.006226679,,,,,,
1,3,TP3,False,False,False,0.3,begin,せ,0.0175,0.024875,0.008185634,0.007835821,0.007835821,0.007625933,0.00755597,0.006716418,0.01679105,0.01364272,0.01364272,0.01287313,0.01280317,0.01245336,2.144257
1,3,TP3,False,False,False,0.3,end,せ,0.0175,0.024875,0.04113806,,,,,,0.01993937,,,,,,
1,3,TP3,False,False,False,0.3,begin,変,-0.0525,-0.038875,-0.04169776,-0.01441231,-0.01441231,-0.01441231,-0.01441231,-0.01441231,-0.03498134,-0.01833022,-0.01833022,-0.01833022,-0.01833022,-0.01833022,2.436783
1,3,TP3,False,False,False,0.3,end,変,-0.0525,-0.038875,-1,,,,,,-1,,,,,,
1,3,TP3,False,False,False,0.3,begin,に,-0.0175,0.003625,-0.0146222,-0.01448228,-0.01665112,-0.01798041,-0.01951959,-0.01951959,0.006226679,-0.001679105,-0.004547575,-0.006156716,-0.007765858,-0.007765858,2.812851
1,3,TP3,False,False,False,0.3,end,に,-0.0175,0.003625,-0.03001399,,,,,,0.004197761,,,,,,
1,3,TP3,False,False,False,0.3,begin,し,0.0175,0.024875,0.01455224,0.01189366,0.01189366,0.004477612,0.0005597015,-0.006226679,0.02406717,0.01658116,0.01658116,0.01161381,0.009375,0.005946829,2.296326
1,3,TP3,False,False,False,0.3,end,し,0.0175,0.024875,-0.001958955,,,,,,0.02070896,,,,,,
1,3,TP3,False,False,False,0.3,begin,な,-0.0175,0.003625,-0.01686101,-0.006576493,-0.006576493,-0.003358209,6.996269E-05,0.003777985,0.002028918,0.003218284,0.003218284,0.004547575,0.007066232,0.009934702,2.354263
1,3,TP3,False,False,False,0.3,end,な,-0.0175,0.003625,-0.01532183,,,,,,0.001399254,,,,,,
1,3,TP3,False,False,False,0.3,begin,よ,-0.0175,-0.017625,-0.01861008,-0.01301306,-0.01301306,-0.01301306,-0.01301306,-0.01301306,-0.02056903,-0.01259328,-0.01259328,-0.01259328,-0.01259328,-0.01259328,2.255424
1,3,TP3,False,False,False,0.3,end,よ,-0.0175,-0.017625,-0.01364272,,,,,,0.003288246,,,,,,
1,3,TP3,False,False,False,0.3,begin,む,-0.0525,-0.017625,-0.04351679,-0.02490672,-0.02490672,-0.01700093,-0.01070429,-0.008115672,-0.01854011,-0.008255597,-0.008255597,-0.005387127,-0.00363806,-0.003358209,1.922173
1,3,TP3,False,False,False,0.3,end,む,-0.0525,-0.017625,-0.04617538,,,,,,0.003148321,,,,,,
1,3,TP3,False,False,False,0.3,begin,め,-0.0525,-0.017625,-0.05331157,-0.04316698,-0.03589086,-0.03589086,-0.02511661,-0.02511661,-0.01616138,-0.009165112,-0.006296642,-0.006296642,-0.003288246,-0.003288246,2.365318
1,3,TP3,False,False,False,0.3,end,め,-0.0525,-0.017625,-0.02105877,,,,,,-0.009025187,,,,,,
1,3,TP3,False,False,False,0.3,begin,か,-0.0175,0.024875,-0.02070896,-0.01532183,-0.01539179,-0.01651119,-0.01651119,-0.0198694,0.02385728,0.01979944,0.0181903,0.01497202,0.01497202,0.004197761,2.380524
1,3,TP3,False,False,False,0.3,end,か,-0.0175,0.024875,-0.01923974,,,,,,0.02252799,,,,,,
1,3,TP3,False,False,False,0.3,begin,さ,0.0175,0.024875,0.00804571,0.01035448,0.01042444,-1,-1,-1,0.0211987,0.02133862,0.02140858,-1,-1,-1,2.187462
1,3,TP3,False,False,False,0.3,end,さ,0.0175,0.024875,0.01140392,,,,,,0.02035914,,,,,,
1,3,TP3,False,False,False,0.3,begin,ん,-0.0175,-0.038875,-0.02112873,0.01112407,0.01112407,0.01112407,0.01112407,0.01112407,-0.03645056,-0.006296642,-0.006296642,-0.006296642,-0.006296642,-0.006296642,2.130775
1,3,TP3,False,False,False,0.3,end,ん,-0.0175,-0.038875,-0.00860541,,,,,,-0.009794776,,,,,,
1,3,TP3,False,False,False,0.3,begin,け,-0.0175,0.024875,-0.02763526,-0.03022388,-0.01742071,-0.01742071,-0.003708023,-0.003708023,0.02259795,0.01203358,0.007416045,0.007416045,-0.001958955,-0.001958955,2.49231
1,3,TP3,False,False,False,0.3,end,け,-0.0175,0.024875,0.003428172,,,,,,0.02203825,,,,,,
1,3,TP3,False,False,False,0.3,begin,ほ,0.0175,0.003625,0.01280317,0.01581157,0.01588153,0.01532183,0.01532183,0.01070429,0.0001399254,0.003428172,0.004267724,0.0046875,0.0046875,0.004967351,2.478722
1,3,TP3,False,False,False,0.3,end,ほ,0.0175,0.003625,0.01728078,,,,,,-0.00860541,,,,,,
1,3,TP3,False,False,False,0.3,begin,ろ,0.0175,-0.017625,0.01203358,0.01133396,0.01133396,0.009794776,0.009794776,0.00804571,-0.01203358,-0.01147388,-0.01147388,-0.008885262,-0.008885262,-0.003777985,2.463913
1,3,TP3,False,False,False,0.3,end,ろ,0.0175,-0.017625,0.01595149,,,,,,-0.01735075,,,,,,
1,3,TP3,False,False,False,0.3,begin,き,-0.0175,0.024875,-0.01721082,-0.0009794777,0.0004897388,0.0004897388,0.005387127,0.005387127,0.02238806,0.0046875,-0.001259328,-0.001259328,-0.008465486,-0.008465486,2.324471
1,3,TP3,False,False,False,0.3,end,き,-0.0175,0.024875,-0.03512127,,,,,,0.02553638,,,,,,
1,3,TP3,False,False,False,0.3,begin,ー,-0.0175,-0.038875,-0.02441698,-0.02511661,-0.02511661,-0.005597015,-0.005597015,-0.005597015,-0.03344217,-0.03197295,-0.03197295,0.001958955,0.001958955,0.001958955,2.749634
1,3,TP3,False,False,False,0.3,end,ー,-0.0175,-0.038875,-1,,,,,,-1,,,,,,
1,3,TP3,False,False,False,0.3,begin,あ,-0.0525,0.024875,-0.0446362,-0.04729478,-0.04729478,-0.04911381,-0.05037314,-0.0498834,0.0198694,0.01581157,0.01581157,0.0146222,0.01301306,0.009165112,3.530052
1,3,TP3,False,False,False,0.3,end,あ,-0.0525,0.024875,-0.04281716,,,,,,0.01944963,,,,,,
1,3,TP3,False,False,False,0.3,begin,け,-0.0175,0.024875,-0.0298041,-0.03232276,-0.03232276,-0.0339319,-0.0339319,-0.04253732,0.01895989,0.01609142,0.01609142,0.0151819,0.0151819,0.008955224,2.298454
1,3,TP3,False,False,False,0.3,end,け,-0.0175,0.024875,-0.00363806,,,,,,0.0198694,,,,,,
1,3,TP3,False,False,False,0.3,begin,？,0.0175,-0.038875,0.00755597,-1,-1,-1,-1,-1,-0.03701026,-1,-1,-1,-1,-1,3.049713
1,3,TP3,False,False,False,0.3,end,？,0.0175,-0.038875,-1,,,,,,-1,,,,,,
1,3,TP3,False,False,False,0.3,begin,は,0.0175,0.003625,0.008465486,0.008745336,0.008745336,0.008675373,0.008675373,0.00832556,0.004897388,0.003218284,0.003218284,0.00286847,0.00286847,0.002728545,3.841492
1,3,TP3,False,False,False,0.3,end,は,0.0175,0.003625,0.009794776,,,,,,0.003568097,,,,,,
1,3,TP3,False,False,False,0.3,begin,さ,0.0175,0.024875,0.009305038,0.01455224,0.01455224,0.01777052,0.01777052,0.02245802,0.02266791,0.01784049,0.01784049,0.01672108,0.01672108,0.01574161,2.145233
1,3,TP3,False,False,False,0.3,end,さ,0.0175,0.024875,0.01203358,,,,,,0.0198694,,,,,,
1,3,TP3,False,False,False,0.3,begin,ま,-0.0525,-0.017625,-0.04757463,-0.04694496,-0.04694496,-0.04673508,-0.04673508,-0.0451959,-0.01217351,-0.01105411,-0.01105411,-0.006856344,-0.006856344,-0.004267724,2.311523
1,3,TP3,False,False,False,0.3,end,ま,-0.0525,-0.017625,-0.04435635,,,,,,-0.009584889,,,,,,
1,3,TP3,False,False,False,0.3,begin,B,0.0525,0.024875,0.04659515,0.0457556,0.0457556,0.0463153,0.0463153,0.04659515,0.02476679,0.02294776,0.02294776,0.02049907,0.02049907,0.01965952,2.60347
1,3,TP3,False,False,False,0.3,end,B,0.0525,0.024875,0.04925373,,,,,,0.0239972,,,,,,
1,3,TP3,False,False,False,0.3,begin,ち,-0.0525,0.003625,-0.03232276,-0.03036381,-0.03036381,-0.0275653,-0.02525653,-0.02049907,0.008185634,0.006926306,0.006926306,0.006996269,0.007206157,0.007765858,2.31163
1,3,TP3,False,False,False,0.3,end,ち,-0.0525,0.003625,-0.05576026,,,,,,0.003568097,,,,,,
1,3,TP3,False,False,False,0.3,begin,か,-0.0175,0.024875,-0.02266791,-0.02014926,-0.02014926,-0.02007929,-0.02084888,-0.02217817,0.02553638,0.02210821,0.02210821,0.02063899,0.01805037,0.01392257,2.588394
1,3,TP3,False,False,False,0.3,end,か,-0.0175,0.024875,-0.02133862,,,,,,0.02266791,,,,,,
1,3,TP3,False,False,False,0.3,begin,へ,0.0175,0.003625,0.01182369,0.01203358,0.01182369,0.01133396,0.01021455,0.01021455,0.002938433,0.003777985,0.003917911,0.004057836,0.004127799,0.004127799,2.242981
1,3,TP3,False,False,False,0.3,end,へ,0.0175,0.003625,0.04554571,,,,,,0.005387127,,,,,,
1,3,TP3,False,False,False,0.3,begin,ほ,0.0175,0.003625,0.01875,0.01574161,0.01574161,0.01490205,0.0140625,0.01273321,0.008465486,0.003428172,0.003428172,0.003358209,0.003428172,0.003498134,2.643967
1,3,TP3,False,False,False,0.3,end,ほ,0.0175,0.003625,0.0170709,,,,,,-0.00545709,,,,,,
1,3,TP3,False,False,False,0.3,begin,り,0.0175,-0.017625,0.02035914,0.0193097,0.0193097,0.01728078,0.01728078,0.01616138,-0.01056437,-0.01168377,-0.01168377,-0.01119403,-0.01119403,-0.009305038,2.641357
1,3,TP3,False,False,False,0.3,end,り,0.0175,-0.017625,-0.004127799,,,,,,-0.00545709,,,,,,
1,3,TP3,False,False,False,0.3,begin,よ,-0.0175,-0.017625,-0.01567164,-0.009794776,-0.009794776,-0.001609142,-0.001609142,0.00181903,-0.005806903,-0.007765858,-0.007765858,-0.007136195,-0.007136195,-0.007346082,2.299011
1,3,TP3,False,False,False,0.3,end,よ,-0.0175,-0.017625,-0.01371269,,,,,,0.01686101,,,,,,
1,3,TP3,False,False,False,0.3,begin,B,0.0525,0.024875,0.04085821,0.03812966,0.03784981,0.03784981,0.03715019,-0.01749067,0.02224814,0.02140858,0.02161847,0.02161847,0.02266791,-0.01182369,2.684662
1,3,TP3,False,False,False,0.3,end,B,0.0525,0.024875,0.0427472,,,,,,0.0217584,,,,,,
1,3,TP3,False,False,False,0.3,begin,ま,-0.0525,-0.017625,-0.03945896,-0.03798974,-0.03798974,-0.03784981,-0.03784981,-0.03756996,-0.01280317,-0.01686101,-0.01686101,-0.0170709,-0.0170709,-0.01791045,2.57637
1,3,TP3,False,False,False,0.3,end,ま,-0.0525,-0.017625,-0.03540112,,,,,,-0.01217351,,,,,,
1,3,TP3,False,False,False,0.3,begin,る,0.0175,-0.017625,0.01385261,0.01343284,0.01196362,0.01021455,0.01021455,0.005736941,-0.01231343,-0.01308302,-0.01427239,-0.01588153,-0.01588153,-0.01916978,2.562714
1,3,TP3,False,False,False,0.3,end,る,0.0175,-0.017625,0.01133396,,,,,,0.003428172,,,,,,
1,3,TP3,False,False,False,0.3,begin,B,0.0525,0.024875,0.04246735,0.04141791,0.04078825,0.03875933,0.03875933,0.03554105,0.0239972,0.02140858,0.02070896,0.02021922,0.02021922,0.01854011,2.673843
1,3,TP3,False,False,False,0.3,end,B,0.0525,0.024875,0.04442631,,,,,,0.02371735,,,,,,
1,3,TP3,False,False,False,0.3,begin,て,-0.0525,0.003625,-0.04855411,-0.04617538,-0.04617538,-0.0438666,-0.0438666,-0.03400187,0.007136195,0.002448694,0.002448694,-0.0006296642,-0.0006296642,-0.003008396,2.410507
1,3,TP3,False,False,False,0.3,end,て,-0.0525,0.003625,-0.01028452,,,,,,0.009584889,,,,,,
1,3,TP3,False,False,False,0.3,begin,、,0.0175,-0.038875,0.009864739,0.01070429,0.01070429,0.01035448,0.009654851,0.008955224,-0.02588619,-0.02588619,-0.02588619,-0.02623601,-0.02693564,-0.02798508,2.746201
1,3,TP3,False,False,False,0.3,end,、,0.0175,-0.038875,0.009444963,,,,,,-0.02679571,,,,,,
End
