ID,Mode,KC,P,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time
1,3,TP3,False,False,False,0.3,end,よ,-0.0175,-0.017625,0.006716419,,,,,,-0.009402986,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,わ,-0.0175,-0.038875,-0.01301306,-0.01469216,-0.01469216,-0.01511194,-0.01511194,-0.01527985,-0.03752799,-0.03568097,-0.03568097,-0.03559702,-0.03559702,-0.03542911,-1,-1,4.555562
1,3,TP3,False,False,False,0.3,end,わ,-0.0175,-0.038875,-0.01208955,,,,,,-0.03593284,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,を,-0.0175,-0.038875,-0.01192164,-0.01393657,-0.01393657,-0.01435634,-0.0144403,-0.01544776,-0.04055038,-0.03887127,-0.03887127,-0.03786381,-0.03643657,-0.03542911,-1,-1,2.435168
1,3,TP3,False,False,False,0.3,end,を,-0.0175,-0.038875,-0.04541978,,,,,,-0.03954291,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,い,-0.0525,0.024875,-0.0401306,-0.03375,-0.03198694,-0.03106344,-0.03106344,-0.02913246,0.02241605,0.001175373,-0.008395523,-0.01662314,-0.01662314,-0.03139926,-1,-1,2.269166
1,3,TP3,False,False,False,0.3,end,い,-0.0525,0.024875,-0.07094217,,,,,,-0.0003358209,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,S,0.0525,0.003625,0.05759329,0.0553265,0.0553265,0.05675374,0.05675374,0.06111941,-0.008815299,-0.01091418,-0.01091418,-0.01041045,-0.01041045,-0.009906718,-1,-1,2.5081
1,3,TP3,False,False,False,0.3,end,S,0.0525,0.003625,0.06078359,,,,,,-0.01460821,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,わ,-0.0175,-0.038875,-0.01141791,0.001847015,0.001847015,0.01066231,0.02216418,0.02216418,-0.04365672,-0.03416978,-0.03416978,-0.03005597,-0.02577426,-0.02577426,-1,-1,2.04722
1,3,TP3,False,False,False,0.3,end,わ,-0.0175,-0.038875,-0.008311568,,,,,,-0.04046642,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,つ,-0.0525,0.003625,-0.04214552,-0.03517724,-0.03349814,-1,-1,-1,-0.006632463,-0.007723881,-0.006632463,-1,-1,-1,-1,-1,2.244305
1,3,TP3,False,False,False,0.3,end,つ,-0.0525,0.003625,-0.01922575,,,,,,0.0305597,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,い,-0.0525,0.024875,-0.03106344,-0.02980411,-0.02980411,-0.02846082,-0.02846082,-1,0.02266791,0.01024254,0.01024254,0.004701493,0.004701493,-1,-1,-1,2.214403
1,3,TP3,False,False,False,0.3,end,い,-0.0525,0.024875,-0.06422575,,,,,,0.01855411,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,す,0.0175,0.024875,0.02770523,0.0320709,0.0320709,0.03114739,0.02107276,0.003274254,0.01108209,0.008563434,0.008563434,0.008563434,0.008395523,0.007052239,-1,-1,2.172071
1,3,TP3,False,False,False,0.3,end,す,0.0175,0.024875,0.03954291,,,,,,0.03929105,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,る,0.0175,-0.017625,0.03039179,0.03660448,0.03677239,0.03677239,0.03576493,0.03576493,-0.02619403,-0.01922575,-0.01653918,-0.01653918,-0.01208955,-0.01208955,-1,-1,2.145361
