ID,Mode,KC,P,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time
1,3,TP3,False,False,False,0.3,end,や,-0.0175,-0.017625,0.02342351,,,,,,-0.006884329,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,こ,-0.0175,0.024875,-0.009654852,-0.01192164,-0.01192164,-0.0120056,-0.0120056,-0.01234142,0.03568097,0.03123135,0.03123135,0.03030784,0.03005597,0.02997202,-1,-1,3.522123
1,3,TP3,False,False,False,0.3,end,こ,-0.0175,0.024875,-0.006968284,,,,,,0.00738806,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,B,0.0525,0.024875,0.06212687,0.06254665,0.06254665,0.06380598,0.06380598,-1,0.02846082,0.02417911,0.02417911,0.01981344,0.01981344,-1,-1,-1,2.826475
1,3,TP3,False,False,False,0.3,end,B,0.0525,0.024875,0.06221082,,,,,,0.02611008,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,お,-0.0525,0.024875,-0.05112873,-0.04902985,-0.04902985,-0.04861008,-0.04861008,-0.04768657,0.03702426,0.02602612,0.02602612,0.02518657,0.02518657,0.02527052,-1,-1,2.298405
1,3,TP3,False,False,False,0.3,end,お,-0.0525,0.024875,-0.04567165,,,,,,0.00722015,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,く,-0.0175,0.024875,-0.01586754,-0.01116605,-0.01116605,-0.01133396,-0.01133396,-1,0.02820896,0.02694963,0.02694963,0.02485075,0.02485075,-1,-1,-1,2.4221
1,3,TP3,False,False,False,0.3,end,く,-0.0175,0.024875,-0.01460821,,,,,,0.03962687,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ー,-0.0175,-0.038875,-0.0217444,-0.02182836,-0.02098881,-0.01998135,-0.01922575,-0.01922575,-0.03005597,-0.03156717,-0.03257463,-0.03358209,-0.03358209,-0.03358209,-1,-1,2.520916
1,3,TP3,False,False,False,0.3,end,ー,-0.0175,-0.038875,0.02443097,,,,,,-0.04063433,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,な,-0.0175,0.003625,-0.01847015,-0.01897388,-0.01679105,-0.01679105,-0.01586754,-0.01586754,0.006968284,0.001343284,-0.002938433,-0.002938433,-0.006212687,-0.006212687,-1,-1,2.421391
1,3,TP3,False,False,False,0.3,end,な,-0.0175,0.003625,-0.01721082,,,,,,0.004701493,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,E,0.0525,-0.028875,0.05415113,0.05591418,0.05591418,-0.03240672,-0.03240672,-0.03240672,-0.02795709,-0.02611008,-0.02611008,0.006716419,0.006716419,0.006716419,-1,-1,2.131294
1,3,TP3,False,False,False,0.3,end,E,0.0525,-0.028875,0.05322761,,,,,,-0.02862873,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,の,-0.0175,0.003625,-0.0240112,-0.01947761,-0.01947761,-0.01569963,-0.01108209,-0.004701493,0.01343284,0.006548508,0.006548508,0.004617538,0.003442165,0.001511194,-1,-1,2.230316
1,3,TP3,False,False,False,0.3,end,の,-0.0175,0.003625,-0.02241605,,,,,,-0.01603545,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,お,-0.0525,0.024875,-0.06540112,-0.06296642,-0.06296642,-0.05003732,-0.05003732,-0.04105411,0.03358209,0.01561567,0.01561567,0.005373135,0.005373135,0.0009235076,-1,-1,2.307835
1,3,TP3,False,False,False,0.3,end,お,-0.0525,0.024875,-0.06397389,,,,,,-0.003945896,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ひ,0.0175,0.003625,0.028125,0.03139926,0.03139926,0.02820896,-0.01334888,-0.01334888,-0.002098881,0.00528918,0.00528918,0.009738807,0.008479478,0.008479478,-1,-1,2.339764
1,3,TP3,False,False,False,0.3,end,ひ,0.0175,0.003625,-0.02476679,,,,,,-0.001847015,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,く,-0.0175,0.024875,-0.02451493,-0.01729478,-0.01729478,-0.005708956,-0.005708956,0.008563434,0.02115672,0.01796642,0.01796642,0.009654852,0.009654852,0.0002518657,-1,-1,2.158607
1,3,TP3,False,False,False,0.3,end,く,-0.0175,0.024875,-0.01737873,,,,,,0.03836754,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ひ,0.0175,0.003625,0.03173508,0.02107276,0.02107276,0.01502799,0.01183769,0.007639926,-0.006548508,0.008143658,0.008143658,0.008647389,0.00915112,0.009822762,-1,-1,2.171658
1,3,TP3,False,False,False,0.3,end,ひ,0.0175,0.003625,-0.01066231,,,,,,-0.005121269,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,B,0.0525,0.024875,0.06229478,0.05079291,0.05079291,0.04558769,0.04558769,-1,0.02703358,0.01972948,0.01972948,0.0183862,0.0183862,-1,-1,-1,2.339531
1,3,TP3,False,False,False,0.3,end,B,0.0525,0.024875,0.06573694,,,,,,0.02359142,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,う,-0.0525,0.024875,-0.04760262,-0.0418097,-0.03920709,-0.03920709,-0.03433769,-0.03433769,0.02199627,0.01343284,0.01108209,0.01108209,0.007891792,0.007891792,-1,-1,2.115429
1,3,TP3,False,False,False,0.3,end,う,-0.0525,0.024875,-0.03945896,,,,,,0.0369403,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ゆ,-0.0175,-0.017625,-0.00352612,-0.001343284,-0.001343284,-0.003274254,-0.003274254,-1,-0.02233209,-0.02409515,-0.02409515,-0.02804105,-0.02804105,-1,-1,-1,2.437836
1,3,TP3,False,False,False,0.3,end,ゆ,-0.0175,-0.017625,-0.05507463,,,,,,-0.0208209,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,き,-0.0175,0.024875,-0.007136195,-0.001511194,-0.0007555971,-0.0007555971,-1,-1,0.02694963,0.02308769,0.02048508,0.02048508,-1,-1,-1,-1,2.324589
1,3,TP3,False,False,False,0.3,end,き,-0.0175,0.024875,-0.05112873,,,,,,0.02048508,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ひ,0.0175,0.003625,0.03635262,0.04541978,0.04541978,-1,-1,-1,0.0007555971,0.001511194,0.001511194,-1,-1,-1,-1,-1,2.200264
1,3,TP3,False,False,False,0.3,end,ひ,0.0175,0.003625,-0.01015858,,,,,,-0.003945896,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,そ,0.0175,0.024875,0.0225,0.01813433,0.01729478,0.01729478,0.01477612,0.004281717,0.03416978,0.02594217,0.0249347,0.0249347,0.02233209,-0.01595149,-1,-1,2.227898
1,3,TP3,False,False,False,0.3,end,そ,0.0175,0.024875,0.02527052,,,,,,-0.0003358209,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,そ,0.0175,0.024875,0.02619403,0.02426306,0.02426306,0.0240112,0.0240112,0.02409515,0.03425374,0.0200653,0.0200653,0.008899255,0.008899255,0.007639926,-1,-1,2.280991
1,3,TP3,False,False,False,0.3,end,そ,0.0175,0.024875,0.03005597,,,,,,-0.001595149,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,れ,0.0175,-0.017625,0.01779851,0.02233209,0.02426306,0.02694963,0.03039179,0.03249067,-0.02199627,-0.02485075,-0.02468284,-0.02426306,-0.02350746,-0.02283582,-1,-1,2.454025
