ID,Mode,KC,P,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,delta time
1,3,TP3,False,False,False,0.3,begin,た,-0.0525,0.003625,-0.03701026,-0.04057836,-0.04057836,-0.04099813,-0.04099813,-0.03931903,-0.005037314,-0.004967351,-0.004967351,-0.00545709,-0.00545709,-0.006576493,3.538441
1,3,TP3,False,False,False,0.3,end,た,-0.0525,0.003625,-0.03232276,,,,,,-0.007625933,,,,,,
1,3,TP3,False,False,False,0.3,begin,か,-0.0175,0.024875,-0.001329291,-0.0008395523,-0.0008395523,-0.0006296642,-0.0006296642,-0.0005597015,0.003218284,0.003218284,0.003218284,0.003288246,0.003288246,0.003358209,2.91201
1,3,TP3,False,False,False,0.3,end,か,-0.0175,0.024875,-0.0002098881,,,,,,0.001119403,,,,,,
1,3,TP3,False,False,False,0.3,begin,さ,0.0175,0.024875,0.02378731,0.02952426,0.02952426,0.02952426,0.02952426,0.02952426,0.001469216,0.00181903,0.00181903,0.00181903,0.00181903,0.00181903,2.86459
1,3,TP3,False,False,False,0.3,end,さ,0.0175,0.024875,0.02532649,,,,,,-0.002308769,,,,,,
1,3,TP3,False,False,False,0.3,begin,わ,-0.0175,-0.038875,-0.009934702,-1,-1,-1,-1,-1,-0.03505131,-1,-1,-1,-1,-1,2.702019
1,3,TP3,False,False,False,0.3,end,わ,-0.0175,-0.038875,-1,,,,,,-1,,,,,,
1,3,TP3,False,False,False,0.3,begin,？,0.0175,-0.038875,0.03561101,0.03701026,0.03701026,0.03645056,0.03645056,0.03617071,-0.02371735,-0.02546642,-0.02546642,-0.01972948,-0.01972948,-0.01770056,3.077274
1,3,TP3,False,False,False,0.3,end,？,0.0175,-0.038875,0.04449627,,,,,,-0.02546642,,,,,,
1,3,TP3,False,False,False,0.3,begin,そ,0.0175,0.024875,0.03211287,0.0328125,0.03260261,0.03204291,0.03204291,0.0298041,0.01826026,0.01581157,0.01539179,0.01546175,0.01546175,0.01588153,3.396858
1,3,TP3,False,False,False,0.3,end,そ,0.0175,0.024875,0.0322528,,,,,,0.006856344,,,,,,
1,3,TP3,False,False,False,0.3,begin,B,0.0525,0.024875,0.06128732,0.06233676,0.06233676,0.06226679,0.06226679,-1,0.01637127,0.01609142,0.01609142,0.01609142,0.01609142,-1,3.091591
1,3,TP3,False,False,False,0.3,end,B,0.0525,0.024875,-1,,,,,,-1,,,,,,
1,3,TP3,False,False,False,0.3,begin,む,-0.0525,-0.017625,-0.0386194,-0.03875933,-0.03875933,-0.03875933,-0.03854944,-0.03812966,-0.02336754,-0.02462687,-0.02462687,-0.02483675,-0.02518657,-0.02525653,3.229576
1,3,TP3,False,False,False,0.3,end,む,-0.0525,-0.017625,-0.03736008,,,,,,-0.008115672,,,,,,
1,3,TP3,False,False,False,0.3,begin,れ,0.0175,-0.017625,0.04183769,0.0421875,0.0421875,0.04204758,0.04204758,0.04197761,-0.01888993,-0.01777052,-0.01777052,-0.01511194,-0.01511194,-0.01427239,2.980164
1,3,TP3,False,False,False,0.3,end,れ,0.0175,-0.017625,-1,,,,,,-1,,,,,,
1,3,TP3,False,False,False,0.3,begin,ひ,0.0175,0.003625,0.03833956,0.03826959,0.03826959,0.03791978,0.03736008,0.03722015,-0.008465486,-0.008815299,-0.008815299,-0.00909515,-0.009934702,-0.01035448,3.41333
1,3,TP3,False,False,False,0.3,end,ひ,0.0175,0.003625,0.01616138,,,,,,-0.008115672,,,,,,
1,3,TP3,False,False,False,0.3,begin,、,0.0175,-0.038875,0.04372668,0.04197761,0.04155784,0.04155784,0.04092817,0.039389,-0.02679571,-0.02595616,-0.02581623,-0.02581623,-0.02567631,-0.02553638,3.034027
1,3,TP3,False,False,False,0.3,end,、,0.0175,-0.038875,0.04064832,,,,,,-0.0275653,,,,,,
1,3,TP3,False,False,False,0.3,begin,を,-0.0175,-0.038875,0.0004897388,-0.002168843,-0.002168843,-0.003987873,-0.004057836,-0.004827425,-0.02658582,-0.02763526,-0.02763526,-0.0270056,-0.0270056,-0.02630597,2.533714
1,3,TP3,False,False,False,0.3,end,を,-0.0175,-0.038875,-0.01742071,,,,,,-0.02266791,,,,,,
