ID,Mode,KC,P,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time
1,3,TP3,False,False,False,0.3,end,む,-0.0525,-0.017625,-1,,,,,,-1,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,や,-0.0175,-0.017625,-0.01813433,-0.01637127,-0.01637127,-0.01905784,-0.01905784,-0.01972948,-0.01402052,-0.01242537,-0.01242537,-0.01259328,-0.01259328,-0.01301306,-1,-1,3.557056
1,3,TP3,False,False,False,0.3,end,や,-0.0175,-0.017625,-0.01586754,,,,,,-0.01662314,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,み,-0.0525,-0.017625,-0.04357276,-0.04164179,-0.04164179,-0.03652053,-0.03652053,-0.02913246,-0.0176306,-0.02065299,-0.02065299,-0.02056903,-0.02056903,-0.02023321,-1,-1,2.217209
1,3,TP3,False,False,False,0.3,end,み,-0.0525,-0.017625,-0.06153918,,,,,,-0.02300373,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,せ,0.0175,0.024875,0.004449627,0.002518657,0.002518657,0,0,-0.001679105,0.01947761,0.0161194,0.0161194,0.01427239,0.01427239,0.01360075,-1,-1,2.938218
1,3,TP3,False,False,False,0.3,end,せ,0.0175,0.024875,0.04508396,,,,,,0.02115672,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,E,0.0525,-0.028875,0.04659515,0.05087687,0.05087687,0.02972015,0.02972015,0.02972015,-0.03114739,-0.03307836,-0.03307836,0.005541045,0.005541045,0.005541045,-1,-1,2.464955
1,3,TP3,False,False,False,0.3,end,E,0.0525,-0.028875,0.04919777,,,,,,-0.03081157,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,を,-0.0175,-0.038875,-0.01158582,-1,-1,-1,-1,-1,-0.04138993,-1,-1,-1,-1,-1,-1,-1,2.159763
1,3,TP3,False,False,False,0.3,end,を,-0.0175,-0.038875,-0.04751866,,,,,,-0.04004664,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ー,-0.0175,-0.038875,-0.028125,-0.02585821,-0.02585821,-0.02510261,-0.02468284,-0.02459888,-0.03861941,-0.03626866,-0.03626866,-0.03702426,-0.03803172,-0.03945896,-1,-1,2.716043
1,3,TP3,False,False,False,0.3,end,ー,-0.0175,-0.038875,0.004449627,,,,,,-0.03467351,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,か,-0.0175,0.024875,-0.01721082,-0.01989739,-0.01989739,-0.01905784,-0.01679105,-0.01502799,0.01595149,0.002350746,0.002350746,-0.002434702,-0.009067165,-0.01460821,-1,-1,2.341396
1,3,TP3,False,False,False,0.3,end,か,-0.0175,0.024875,-0.007723881,,,,,,0.01376866,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ま,-0.0525,-0.017625,-0.04558769,-0.04516792,-0.04516792,-0.04164179,-0.04164179,-0.03500933,-0.0249347,-0.02308769,-0.02308769,-0.01880597,-0.01880597,-0.01242537,-1,-1,2.254742
1,3,TP3,False,False,False,0.3,end,ま,-0.0525,-0.017625,-0.04609142,,,,,,-0.02518657,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,ぬ,-0.0175,0.003625,-0.02031717,-0.02300373,-0.02300373,-0.02686567,-0.02686567,-0.03458956,-0.002602612,-0.006716419,-0.006716419,-0.008815299,-0.008815299,-0.01460821,-1,-1,2.08914
1,3,TP3,False,False,False,0.3,end,ぬ,-0.0175,0.003625,-0.01083022,,,,,,0.02350746,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,の,-0.0175,0.003625,-0.01972948,-0.01712687,-0.01712687,-0.01628732,-0.01527985,-0.0127612,-0.004953359,-0.006464553,-0.006464553,-0.006380598,-0.006128732,-0.005625,-1,-1,2.339195
1,3,TP3,False,False,False,0.3,end,の,-0.0175,0.003625,-0.02149254,,,,,,-0.01922575,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,れ,0.0175,-0.017625,0.009402986,0.01015858,0.01015858,0.009822762,0.009822762,-0.01754664,-0.02661381,-0.02686567,-0.02703358,-0.02804105,-0.02804105,-0.01561567,-1,-1,2.548168
1,3,TP3,False,False,False,0.3,end,れ,0.0175,-0.017625,0.04046642,,,,,,-0.02527052,,,,,,-1,-1,
1,3,TP3,False,False,False,0.3,begin,へ,0.0175,0.003625,0.007136195,0.002434702,0.002434702,-1,-1,-1,-0.00352612,-0.0007555971,-0.0007555971,-1,-1,-1,-1,-1,2.352303
1,3,TP3,False,False,False,0.3,end,へ,0.0175,0.003625,0.04760262,,,,,,-0.001679105,,,,,,-1,-1,
