participant,method,session,isPractice,phrase,phraseNumber,phraseCount,keystroke,timestamp
test2,HMF,3,FALSE,ひゃくえんだま,12,1,し,1796
test2,HMF,3,FALSE,ひゃくえんだま,12,1,ひ,3314
test2,HMF,3,FALSE,ひゃくえんだま,12,1,や,3843
test2,HMF,3,FALSE,ひゃくえんだま,12,1,option,4415
test2,HMF,3,FALSE,ひゃくえんだま,12,1,く,5181
test2,HMF,3,FALSE,ひゃくえんだま,12,1,え,5822
test2,HMF,3,FALSE,ひゃくえんだま,12,1,ん,6866
test2,HMF,3,FALSE,ひゃくえんだま,12,1,た,7270
test2,HMF,3,FALSE,ひゃくえんだま,12,1,option,7841
test2,HMF,3,FALSE,ひゃくえんだま,12,1,ま,8244
test2,HMF,3,FALSE,ひゃくえんだま,12,1,ら,8872
test2,HMF,3,FALSE,ひゃくえんだま,12,1,backspace,9568
test2,HMF,3,FALSE,しゃわーをあびた,24,2,し,1378
test2,HMF,3,FALSE,しゃわーをあびた,24,2,や,1887
test2,HMF,3,FALSE,しゃわーをあびた,24,2,option,2472
test2,HMF,3,FALSE,しゃわーをあびた,24,2,わ,2973
test2,HMF,3,FALSE,しゃわーをあびた,24,2,ー,3934
test2,HMF,3,FALSE,しゃわーをあびた,24,2,を,4783
test2,HMF,3,FALSE,しゃわーをあびた,24,2,あ,5911
test2,HMF,3,FALSE,しゃわーをあびた,24,2,ひ,6677
test2,HMF,3,FALSE,しゃわーをあびた,24,2,option,7235
test2,HMF,3,FALSE,しゃわーをあびた,24,2,た,7679
test2,HMF,3,FALSE,あしあとをたどる,23,3,あ,1058
test2,HMF,3,FALSE,あしあとをたどる,23,3,し,1726
test2,HMF,3,FALSE,あしあとをたどる,23,3,あ,2157
test2,HMF,3,FALSE,あしあとをたどる,23,3,と,2798
test2,HMF,3,FALSE,あしあとをたどる,23,3,を,3509
test2,HMF,3,FALSE,あしあとをたどる,23,3,た,3996
test2,HMF,3,FALSE,あしあとをたどる,23,3,と,4998
test2,HMF,3,FALSE,あしあとをたどる,23,3,option,5449
test2,HMF,3,FALSE,あしあとをたどる,23,3,ふ,6196
test2,HMF,3,FALSE,あしあとをたどる,23,3,backspace,6836
test2,HMF,3,FALSE,あしあとをたどる,23,3,る,7630
test2,HMF,3,FALSE,やっぱりいいよ,13,4,や,1002
test2,HMF,3,FALSE,やっぱりいいよ,13,4,た,1768
test2,HMF,3,FALSE,やっぱりいいよ,13,4,option,2227
test2,HMF,3,FALSE,やっぱりいいよ,13,4,backspace,2882
test2,HMF,3,FALSE,やっぱりいいよ,13,4,つ,3759
test2,HMF,3,FALSE,やっぱりいいよ,13,4,option,4274
test2,HMF,3,FALSE,やっぱりいいよ,13,4,は,5026
test2,HMF,3,FALSE,やっぱりいいよ,13,4,め,5778
test2,HMF,3,FALSE,やっぱりいいよ,13,4,さ,6460
test2,HMF,3,FALSE,やっぱりいいよ,13,4,backspace,7156
test2,HMF,3,FALSE,やっぱりいいよ,13,4,backspace,7671
test2,HMF,3,FALSE,やっぱりいいよ,13,4,ま,8284
test2,HMF,3,FALSE,やっぱりいいよ,13,4,backspace,9036
test2,HMF,3,FALSE,やっぱりいいよ,13,4,option,9732
test2,HMF,3,FALSE,やっぱりいいよ,13,4,ま,10191
test2,HMF,3,FALSE,やっぱりいいよ,13,4,backspace,11124
test2,HMF,3,FALSE,やっぱりいいよ,13,4,ま,11793
test2,HMF,3,FALSE,やっぱりいいよ,13,4,backspace,12545
test2,HMF,3,FALSE,やっぱりいいよ,13,4,option,13157
test2,HMF,3,FALSE,やっぱりいいよ,13,4,ひ,14675
test2,HMF,3,FALSE,やっぱりいいよ,13,4,backspace,15720
test2,HMF,3,FALSE,やっぱりいいよ,13,4,り,17446
test2,HMF,3,FALSE,やっぱりいいよ,13,4,い,18059
test2,HMF,3,FALSE,やっぱりいいよ,13,4,い,18573
test2,HMF,3,FALSE,やっぱりいいよ,13,4,よ,19297
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,お,1203
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,も,1894
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,い,2735
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,き,3398
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,ひ,4038
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,backspace,4498
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,り,5166
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,も,5779
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,ひ,6573
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,つ,7177
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,よ,7757
test2,HMF,3,FALSE,おもいきりもひつよう,0,5,う,8341
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,ふ,1225
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,option,1977
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,option,2464
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,option,3104
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,ろ,4210
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,く,5012
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,option,5499
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,ら,6126
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,み,6947
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,わ,7616
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,く,8298
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,backspace,8827
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,backspace,9092
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,ん,10206
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,く,10762
test2,HMF,3,FALSE,ぷろぐらみんぐ,8,6,option,11529
test2,HMF,3,FALSE,ぺーじをめくる,10,7,へ,1573
test2,HMF,3,FALSE,ぺーじをめくる,10,7,option,2011
test2,HMF,3,FALSE,ぺーじをめくる,10,7,option,2470
test2,HMF,3,FALSE,ぺーじをめくる,10,7,option,3035
test2,HMF,3,FALSE,ぺーじをめくる,10,7,ー,3731
test2,HMF,3,FALSE,ぺーじをめくる,10,7,し,4344
test2,HMF,3,FALSE,ぺーじをめくる,10,7,option,4929
test2,HMF,3,FALSE,ぺーじをめくる,10,7,を,5611
test2,HMF,3,FALSE,ぺーじをめくる,10,7,め,6146
test2,HMF,3,FALSE,ぺーじをめくる,10,7,く,6557
test2,HMF,3,FALSE,ぺーじをめくる,10,7,る,7184
test2,HMF,3,FALSE,めーるをそうしん,4,8,め,1225
test2,HMF,3,FALSE,めーるをそうしん,4,8,ー,1712
test2,HMF,3,FALSE,めーるをそうしん,4,8,る,2255
test2,HMF,3,FALSE,めーるをそうしん,4,8,ん,2798
test2,HMF,3,FALSE,めーるをそうしん,4,8,そ,3314
test2,HMF,3,FALSE,めーるをそうしん,4,8,backspace,4024
test2,HMF,3,FALSE,めーるをそうしん,4,8,backspace,4302
test2,HMF,3,FALSE,めーるをそうしん,4,8,を,5179
test2,HMF,3,FALSE,めーるをそうしん,4,8,そ,5792
test2,HMF,3,FALSE,めーるをそうしん,4,8,う,6432
test2,HMF,3,FALSE,めーるをそうしん,4,8,し,7156
test2,HMF,3,FALSE,めーるをそうしん,4,8,ん,8187
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,ま,1107
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,つ,1650
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,option,2095
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,と,2625
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,う,3168
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,ん,3892
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,と,4441
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,option,4811
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,う,5452
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,さ,5819
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,backspace,6790
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,か,7235
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,option,7820
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,お,8488
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,backspace,9003
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,と,9671
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,く,10145
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,ち,10730
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,backspace,11454
test2,HMF,3,FALSE,まっとうんどうがとくい,21,9,い,12192
test2,HMF,3,FALSE,ゆざめした,22,10,て,1281
test2,HMF,3,FALSE,ゆざめした,22,10,さ,1642
test2,HMF,3,FALSE,ゆざめした,22,10,backspace,2422
test2,HMF,3,FALSE,ゆざめした,22,10,ゆ,3676
test2,HMF,3,FALSE,ゆざめした,22,10,さ,4135
