ID,KC,P,KBF,HCF,Distance,BorE,word,ux,uy,delta time
,TP3,False,True,True,0.15,end,‚·,0.01609142,0.01721082,
,TP3,False,True,True,0.15,begin,‚«,-0.001888993,0.01147388,7.315621
,TP3,False,True,True,0.15,end,‚«,0.01574161,0.009025187,
interrupt
