ID,Mode,KC,P,HP,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time,pre_rx,pre_ry
2,3,TP3,True,False,False,False,0.3,end,‚Ý,-0.0525,-0.017625,-0.003274254,,,,,,-0.007136195,,,,,,-1,-1,,0,0
2,3,TP3,True,False,False,False,0.3,begin,S,0.0525,0.003625,0.04751866,0.04793844,0.04793844,-0.01108209,-0.01108209,-0.01108209,0.004701493,0.004029851,0.004029851,-0.01544776,-0.01544776,-0.01544776,-1,-1,2.201592,-0.003274254,-0.007136195
2,3,TP3,True,False,False,False,0.3,end,S,0.0525,0.003625,0.04625933,,,,,,0.005960821,,,,,,-1,-1,,-0.003274254,-0.007136195
interrupt
