ID,Mode,KC,P,HP,KBF,HCF,Distance,BorE,word,rx,ry,ux,ux1,ux2,ux3,ux4,ux5,uy,uy1,uy2,uy3,uy4,uy5,px,py,delta time,pre_rx,pre_ry
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-0.03081157,,,,,,-0.004869403,,,,,,-1,-1,,0,0
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.007304105,0.009067165,0.009067165,0.004785448,0.004785448,0.004785448,-0.028125,-0.02585821,-0.02585821,-0.01561567,-0.01561567,-0.01561567,-1,-1,1.963988,-0.03081157,-0.004869403
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,-0.03081157,-0.004869403
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01259328,-1,-1,-1,-1,-1,-0.0151959,-1,-1,-1,-1,-1,-1,-1,8.873171,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,0.009990673,,,,,,-0.009402986,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01158582,0.009990673,0.009990673,0.01259328,0.01259328,0.01259328,-0.01486008,-0.009402986,-0.009402986,-0.0151959,-0.0151959,-0.0151959,-1,-1,0.2403011,0.009990673,-0.009402986
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,0.009990673,-0.009402986
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01259328,-1,-1,-1,-1,-1,-0.01679105,-1,-1,-1,-1,-1,-1,-1,4.338488,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01242537,-1,-1,-1,-1,-1,-0.0176306,-1,-1,-1,-1,-1,-1,-1,5.445358,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,0.004617538,,,,,,0.03492538,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.02333955,0.0217444,0.0217444,0.0200653,0.0200653,0.01972948,0.0008395523,0.005541045,0.005541045,0.00915112,0.00915112,0.009654852,-1,-1,20.26239,0.004617538,0.03492538
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,0.004617538,0.03492538
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01234142,-1,-1,-1,-1,-1,-0.01586754,-1,-1,-1,-1,-1,-1,-1,5.498882,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01234142,-1,-1,-1,-1,-1,-0.01586754,-1,-1,-1,-1,-1,-1,-1,1.379845,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01234142,-1,-1,-1,-1,-1,-0.01586754,-1,-1,-1,-1,-1,-1,-1,2.126514,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,0.002770523,,,,,,0.03870336,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01351679,0.0144403,0.0144403,0.01435634,0.01435634,0.01435634,-0.01779851,-0.007891792,-0.007891792,-0.005960821,-0.005960821,-0.005792911,-1,-1,1.728195,0.002770523,0.03870336
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,0.002770523,0.03870336
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.01653918,0.01595149,0.01561567,0.01511194,0.01511194,0.01334888,-0.01578358,-0.01175373,-0.01024254,-0.008899255,-0.008899255,-0.008563434,-1,-1,4.400688,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,-1,-1
2,2,TP3,True,False,False,False,0.3,begin,‚ê,0.0125,-0.017625,0.009990673,0.009570897,0.009570897,0.009486941,0.009235076,-1,0.0005037314,0.02098881,0.02098881,0.02342351,0.02896455,-1,-1,-1,5.070671,-1,-1
2,2,TP3,True,False,False,False,0.3,end,‚ê,0.0125,-0.017625,-1,,,,,,-1,,,,,,-1,-1,,-1,-1
interrupt
